order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,currency,customer_unique_id,customer_city,customer_department,customer_postal_code_prefix,item_count,gross_merchandise_value,freight_value,unique_products,main_category,monetary,payment_count,max_installments,main_payment_type
col_order_0004078,col_customer_0004078,delivered,2024-12-03 21:00:28,2024-12-05 07:14:28,2024-12-07 19:14:28,2024-12-16 08:14:28,2024-12-17 21:00:28,COP,col_unique_002850,barranquilla,atlantico,080,3.0,486600.0,61400.0,3.0,accesorios_moto,548000.0,1.0,1.0,tarjeta_debito
col_order_0004079,col_customer_0004079,delivered,2024-09-21 11:24:00,2024-09-22 16:18:00,2024-09-25 12:18:00,2024-09-27 04:18:00,2024-10-04 11:24:00,COP,col_unique_002851,medellin,antioquia,050,1.0,388300.0,19400.0,1.0,tecnologia,407700.0,1.0,1.0,transferencia
col_order_0004080,col_customer_0004080,returned,2024-12-20 12:52:49,2024-12-21 13:41:49,2024-12-22 18:41:49,2025-01-03 14:41:49,2025-01-01 12:52:49,COP,col_unique_002852,cali,valle del cauca,760,1.0,137800.0,21900.0,1.0,moda,159700.0,1.0,1.0,tarjeta_credito
col_order_0004081,col_customer_0004081,delivered,2024-04-23 23:29:03,2024-04-25 16:17:03,2024-04-26 19:17:03,2024-05-05 04:17:03,2024-04-29 23:29:03,COP,col_unique_002853,bucaramanga,santander,680,1.0,233200.0,20200.0,1.0,hogar,253400.0,1.0,3.0,tarjeta_credito
col_order_0004082,col_customer_0004082,delivered,2025-03-01 22:09:09,2025-03-03 06:48:09,2025-03-07 01:48:09,2025-03-11 04:48:09,2025-03-08 22:09:09,COP,col_unique_002854,cali,valle del cauca,760,1.0,298200.0,18600.0,1.0,tecnologia,316800.0,1.0,1.0,tarjeta_credito
col_order_0004083,col_customer_0004083,processing,2025-06-18 04:42:28,2025-06-18 06:30:28,,,2025-06-26 04:42:28,COP,col_unique_002855,cartagena,bolivar,130,1.0,117800.0,14300.0,1.0,mascotas,132100.0,1.0,1.0,transferencia
col_order_0004084,col_customer_0004084,delivered,2025-09-20 11:42:28,2025-09-20 14:59:28,2025-09-24 08:59:28,2025-10-06 04:59:28,2025-09-28 11:42:28,COP,col_unique_002855,cartagena,bolivar,130,6.0,1488400.0,131500.0,6.0,hogar,1619900.0,1.0,1.0,transferencia
col_order_0004085,col_customer_0004085,delivered,2024-03-07 16:18:46,2024-03-08 18:36:46,2024-03-10 15:36:46,2024-03-23 07:36:46,2024-03-12 16:18:46,COP,col_unique_002856,bogota,bogota d.c.,110,1.0,432500.0,35700.0,1.0,tecnologia,468200.0,1.0,3.0,tarjeta_credito
col_order_0004086,col_customer_0004086,returned,2024-11-13 08:56:56,2024-11-13 20:25:56,2024-11-14 09:25:56,2024-11-24 13:25:56,2024-11-23 08:56:56,COP,col_unique_002857,cartagena,bolivar,130,1.0,777500.0,43600.0,1.0,electrodomesticos,821100.0,1.0,1.0,tarjeta_debito
col_order_0004087,col_customer_0004087,delivered,2024-11-17 07:50:52,2024-11-17 10:33:52,2024-11-20 23:33:52,2024-12-03 08:33:52,2024-11-24 07:50:52,COP,col_unique_002858,cartagena,bolivar,130,2.0,268500.0,45100.0,2.0,mascotas,313600.0,1.0,6.0,credito_bnpl
col_order_0004088,col_customer_0004088,delivered,2025-07-01 14:54:05,2025-07-02 16:30:05,2025-07-05 22:30:05,2025-07-10 18:30:05,2025-07-14 14:54:05,COP,col_unique_002859,cali,valle del cauca,760,1.0,75100.0,13100.0,1.0,juguetes,88200.0,1.0,1.0,tarjeta_credito
col_order_0004089,col_customer_0004089,delivered,2024-10-29 02:58:15,2024-10-30 09:45:15,2024-11-02 11:45:15,2024-11-11 08:45:15,2024-11-06 02:58:15,COP,col_unique_002860,medellin,antioquia,050,1.0,624900.0,46400.0,1.0,celulares,671300.0,1.0,3.0,tarjeta_credito
col_order_0004090,col_customer_0004090,delivered,2025-03-17 15:24:15,2025-03-18 09:17:15,2025-03-18 19:17:15,2025-03-26 10:17:15,2025-03-27 15:24:15,COP,col_unique_002861,bogota,bogota d.c.,110,1.0,123200.0,16200.0,1.0,belleza,148000.0,1.0,3.0,credito_bnpl
col_order_0004091,col_customer_0004091,delivered,2024-12-21 20:06:44,2024-12-23 12:41:44,2024-12-24 01:41:44,2024-12-26 07:41:44,2024-12-31 20:06:44,COP,col_unique_002862,pereira,risaralda,660,1.0,91300.0,23800.0,1.0,libros,115100.0,1.0,1.0,tarjeta_credito
col_order_0004092,col_customer_0004092,delivered,2025-07-04 11:53:48,2025-07-05 04:59:48,2025-07-05 21:59:48,2025-07-18 03:59:48,2025-07-07 11:53:48,COP,col_unique_002863,armenia,quindio,630,1.0,120800.0,21200.0,1.0,moda,142000.0,1.0,6.0,tarjeta_credito
col_order_0004093,col_customer_0004093,delivered,2025-02-25 13:24:42,2025-02-25 14:49:42,2025-02-26 20:49:42,2025-03-10 22:49:42,2025-03-07 13:24:42,COP,col_unique_002864,bogota,bogota d.c.,110,1.0,644800.0,46200.0,1.0,tecnologia,691000.0,1.0,1.0,transferencia
col_order_0004094,col_customer_0004094,canceled,2024-05-31 00:08:59,2024-06-01 00:21:59,,,2024-06-03 00:08:59,COP,col_unique_002865,cali,valle del cauca,760,,,,,,,,,
col_order_0004095,col_customer_0004095,payment_pending,2024-05-08 02:34:47,,,,2024-05-15 02:34:47,COP,col_unique_002866,cali,valle del cauca,760,,,,,,,,,
col_order_0004096,col_customer_0004096,shipped,2024-01-16 09:32:52,2024-01-16 09:45:52,2024-01-17 13:45:52,,2024-01-24 09:32:52,COP,col_unique_002867,bogota,bogota d.c.,110,2.0,237300.0,32700.0,2.0,mercado,270000.0,1.0,3.0,credito_bnpl
col_order_0004097,col_customer_0004097,returned,2024-10-13 07:36:59,2024-10-14 23:59:59,2024-10-15 12:59:59,2024-10-18 01:59:59,2024-10-18 07:36:59,COP,col_unique_002868,medellin,antioquia,050,1.0,1307000.0,56800.0,1.0,electrodomesticos,1363800.0,1.0,3.0,credito_bnpl
col_order_0004098,col_customer_0004098,delivered,2024-12-31 08:09:13,2025-01-01 19:12:13,2025-01-05 00:12:13,2025-01-09 23:12:13,2025-01-06 08:09:13,COP,col_unique_002869,medellin,antioquia,050,1.0,127500.0,20900.0,1.0,juguetes,148400.0,1.0,1.0,tarjeta_debito
col_order_0004099,col_customer_0004099,delivered,2025-05-20 12:34:10,2025-05-21 05:41:10,2025-05-23 09:41:10,2025-05-30 13:41:10,2025-06-01 12:34:10,COP,col_unique_002870,pereira,risaralda,660,1.0,106500.0,20500.0,1.0,deportes,127000.0,1.0,6.0,credito_bnpl
col_order_0004100,col_customer_0004100,delivered,2025-08-10 20:34:10,2025-08-12 14:14:10,2025-08-15 16:14:10,2025-08-24 20:14:10,2025-08-15 20:34:10,COP,col_unique_002870,pereira,risaralda,660,2.0,221800.0,46200.0,2.0,moda,268000.0,1.0,3.0,credito_bnpl
col_order_0004101,col_customer_0004101,delivered,2025-09-10 16:34:10,2025-09-10 19:29:10,2025-09-12 00:29:10,2025-09-24 01:29:10,2025-09-15 16:34:10,COP,col_unique_002870,pereira,risaralda,660,1.0,83500.0,14900.0,1.0,libros,98400.0,1.0,1.0,tarjeta_credito
col_order_0004102,col_customer_0004102,delivered,2025-12-07 01:34:10,2025-12-08 12:46:10,2025-12-09 23:46:10,2025-12-12 20:46:10,2025-12-16 01:34:10,COP,col_unique_002870,pereira,risaralda,660,2.0,275000.0,43000.0,2.0,belleza,318000.0,2.0,1.0,bono_regalo
col_order_0004103,col_customer_0004103,delivered,2025-03-02 23:11:26,2025-03-04 11:51:26,2025-03-07 09:51:26,2025-03-10 07:51:26,2025-03-05 23:11:26,COP,col_unique_002871,pereira,risaralda,660,3.0,895700.0,76900.0,3.0,mercado,972600.0,2.0,12.0,tarjeta_credito
col_order_0004104,col_customer_0004104,delivered,2024-01-29 03:48:04,2024-01-30 15:42:04,2024-02-02 10:42:04,2024-02-07 11:42:04,2024-02-12 03:48:04,COP,col_unique_002872,tunja,boyaca,150,1.0,124200.0,16200.0,1.0,juguetes,140400.0,1.0,1.0,tarjeta_credito
col_order_0004105,col_customer_0004105,delivered,2024-08-29 04:36:25,2024-08-30 01:18:25,2024-08-31 04:18:25,2024-09-05 12:18:25,2024-09-05 04:36:25,COP,col_unique_002873,villavicencio,meta,500,1.0,96800.0,23000.0,1.0,belleza,119800.0,2.0,6.0,contra_entrega
col_order_0004106,col_customer_0004106,delivered,2025-02-09 16:36:25,2025-02-10 00:11:25,2025-02-13 15:11:25,2025-02-25 22:11:25,2025-02-23 16:36:25,COP,col_unique_002873,villavicencio,meta,500,1.0,78600.0,13000.0,1.0,belleza,91600.0,2.0,3.0,credito_bnpl
col_order_0004107,col_customer_0004107,canceled,2025-03-03 10:43:38,2025-03-03 14:42:38,,,,COP,col_unique_002874,bogota,bogota d.c.,110,,,,,,,,,
col_order_0004108,col_customer_0004108,canceled,2025-06-26 17:43:38,2025-06-28 15:03:38,,,2025-07-05 17:43:38,COP,col_unique_002874,bogota,bogota d.c.,110,1.0,90400.0,18900.0,1.0,moda,109300.0,1.0,3.0,tarjeta_credito
col_order_0004109,col_customer_0004109,processing,2024-08-10 06:02:01,2024-08-12 03:50:01,,,2024-08-21 06:02:01,COP,col_unique_002875,bogota,bogota d.c.,110,3.0,1522900.0,81300.0,3.0,celulares,1604200.0,1.0,1.0,contra_entrega
col_order_0004110,col_customer_0004110,delivered,2024-01-19 13:34:49,2024-01-19 22:37:49,2024-01-23 00:37:49,2024-01-24 14:37:49,2024-01-24 13:34:49,COP,col_unique_002876,bucaramanga,unknown,680,1.0,678700.0,34300.0,1.0,celulares,713000.0,1.0,3.0,credito_bnpl
col_order_0004111,col_customer_0004111,canceled,2024-06-19 19:34:49,2024-06-20 19:04:49,,,,COP,col_unique_002876,bucaramanga,santander,680,,,,,,,,,
col_order_0004112,col_customer_0004112,delivered,2024-08-01 03:34:49,2024-08-02 09:00:49,2024-08-05 01:00:49,2024-08-13 08:00:49,2024-08-08 03:34:49,COP,col_unique_002876,bucaramanga,santander,680,3.0,396300.0,65000.0,3.0,hogar,453700.0,1.0,1.0,contra_entrega
col_order_0004113,col_customer_0004113,delivered,2024-03-28 01:04:03,2024-03-28 17:15:03,2024-04-01 05:15:03,2024-04-06 05:15:03,2024-04-10 01:04:03,COP,col_unique_002877,cartagena,bolivar,130,1.0,878900.0,35100.0,1.0,celulares,914000.0,1.0,1.0,tarjeta_debito
col_order_0004114,col_customer_0004114,delivered,2025-06-24 12:44:27,2025-06-26 05:00:27,2025-06-29 00:00:27,2025-07-03 03:00:27,2025-06-30 12:44:27,COP,col_unique_002878,bogota,bogota d.c.,110,1.0,831400.0,48200.0,1.0,electrodomesticos,879600.0,1.0,18.0,tarjeta_credito
col_order_0004115,col_customer_0004115,delivered,2024-08-11 20:38:21,2024-08-13 04:46:21,2024-08-15 04:46:21,2024-08-25 14:46:21,2024-08-20 20:38:21,COP,col_unique_002879,cucuta,norte de santander,540,4.0,691000.0,87100.0,4.0,belleza,778100.0,1.0,1.0,tarjeta_credito
col_order_0004116,col_customer_0004116,returned,2024-11-06 22:33:06,2024-11-07 06:49:06,2024-11-09 09:49:06,2024-11-10 20:49:06,2024-11-19 22:33:06,COP,col_unique_002880,bucaramanga,santander,680,2.0,721700.0,56300.0,2.0,electrodomesticos,778000.0,1.0,1.0,tarjeta_debito
col_order_0004117,col_customer_0004117,delivered,2025-06-13 18:35:15,2025-06-14 00:59:15,2025-06-16 22:59:15,2025-06-21 18:59:15,2025-06-23 18:35:15,COP,col_unique_002881,tunja,boyaca,150,1.0,80000.0,14700.0,1.0,mercado,94700.0,1.0,1.0,tarjeta_credito
col_order_0004118,col_customer_0004118,delivered,2025-07-03 18:49:40,2025-07-05 12:26:40,2025-07-08 17:26:40,2025-07-10 23:26:40,2025-07-10 18:49:40,COP,col_unique_002882,medellin,antioquia,050,1.0,555000.0,30400.0,1.0,celulares,585400.0,1.0,1.0,tarjeta_debito
col_order_0004119,col_customer_0004119,shipped,2025-09-23 13:49:40,2025-09-25 06:06:40,2025-09-26 23:06:40,,2025-09-28 13:49:40,COP,col_unique_002882,medellin,antioquia,050,2.0,160900.0,29300.0,2.0,mercado,190200.0,1.0,1.0,tarjeta_debito
col_order_0004120,col_customer_0004120,delivered,2024-08-04 07:09:25,2024-08-05 02:13:25,2024-08-05 15:13:25,2024-08-10 07:13:25,2024-08-15 07:09:25,COP,col_unique_002883,armenia,quindio,630,2.0,415700.0,37300.0,2.0,deportes,453000.0,1.0,3.0,tarjeta_credito
col_order_0004121,col_customer_0004121,shipped,2024-09-04 03:30:51,2024-09-05 15:28:51,2024-09-08 08:28:51,,2024-09-12 03:30:51,COP,col_unique_002884,bogota,bogota d.c.,110,1.0,120600.0,17500.0,1.0,moda,138100.0,1.0,3.0,credito_bnpl
col_order_0004122,col_customer_0004122,delivered,2025-02-08 06:41:43,2025-02-08 22:13:43,2025-02-11 08:13:43,2025-02-19 05:13:43,2025-02-21 06:41:43,COP,col_unique_002885,bogota,bogota d.c.,110,1.0,103000.0,12100.0,1.0,belleza,115100.0,1.0,1.0,contra_entrega
col_order_0004123,col_customer_0004123,delivered,2025-02-19 18:31:09,2025-02-21 16:02:09,2025-02-22 06:02:09,2025-03-02 21:02:09,2025-02-25 18:31:09,COP,col_unique_002886,barranquilla,atlantico,080,2.0,830400.0,74200.0,2.0,celulares,904600.0,1.0,6.0,credito_bnpl
col_order_0004124,col_customer_0004124,returned,2024-04-17 15:35:23,2024-04-19 12:07:23,2024-04-22 23:07:23,2024-04-27 15:07:23,2024-04-23 15:35:23,COP,col_unique_002887,neiva,huila,410,1.0,99600.0,21100.0,1.0,juguetes,120700.0,1.0,1.0,tarjeta_debito
col_order_0004125,col_customer_0004125,delivered,2025-01-05 20:45:12,2025-01-07 19:11:12,2025-01-10 19:11:12,2025-01-15 15:11:12,2025-01-14 20:45:12,COP,col_unique_002888,bucaramanga,santander,680,2.0,294000.0,39300.0,2.0,belleza,333300.0,1.0,1.0,contra_entrega
col_order_0004126,col_customer_0004126,delivered,2025-03-13 05:48:39,2025-03-13 15:46:39,2025-03-14 02:46:39,2025-03-15 07:46:39,2025-03-23 05:48:39,COP,col_unique_002889,pereira,risaralda,660,4.0,1791300.0,129600.0,4.0,deportes,1920900.0,1.0,1.0,transferencia
col_order_0004127,col_customer_0004127,delivered,2024-08-28 14:54:27,2024-08-30 04:52:27,2024-08-30 21:52:27,2024-09-09 09:52:27,2024-09-10 14:54:27,COP,col_unique_002890,monteria,cordoba,230,1.0,152400.0,24100.0,1.0,deportes,176500.0,1.0,1.0,tarjeta_debito
col_order_0004128,col_customer_0004128,delivered,2024-12-16 18:54:27,2024-12-17 09:40:27,2024-12-20 08:40:27,2024-12-28 13:40:27,2024-12-21 18:54:27,COP,col_unique_002890,monteria,cordoba,230,2.0,330100.0,46100.0,2.0,hogar,376200.0,1.0,1.0,tarjeta_debito
col_order_0004129,col_customer_0004129,canceled,2024-04-15 18:27:40,2024-04-16 04:16:40,,,2024-04-22 18:27:40,COP,col_unique_002891,bucaramanga,santander,680,,,,,,,,,
col_order_0004130,col_customer_0004130,delivered,2024-03-23 12:55:12,2024-03-24 14:09:12,2024-03-28 08:09:12,2024-04-01 04:09:12,2024-03-27 12:55:12,COP,col_unique_002892,tunja,boyaca,150,1.0,109300.0,16300.0,1.0,moda,125600.0,1.0,1.0,transferencia
col_order_0004131,col_customer_0004131,delivered,2025-05-23 04:23:21,2025-05-25 00:20:21,2025-05-28 15:20:21,2025-06-02 03:20:21,2025-06-06 04:23:21,COP,col_unique_002893,bogota,bogota d.c.,110,1.0,161200.0,9400.0,1.0,moda,170600.0,1.0,1.0,tarjeta_debito
col_order_0004132,col_customer_0004132,delivered,2024-08-20 09:11:37,2024-08-22 02:57:37,2024-08-24 03:57:37,2024-08-27 08:57:37,2024-08-25 09:11:37,COP,col_unique_002894,bogota,bogota d.c.,110,6.0,668400.0,96100.0,6.0,belleza,764500.0,1.0,1.0,tarjeta_debito
col_order_0004133,col_customer_0004133,delivered,2024-12-15 02:06:14,2024-12-17 01:42:14,2024-12-18 07:42:14,2024-12-20 16:42:14,2024-12-21 02:06:14,COP,col_unique_002895,tunja,boyaca,150,2.0,511500.0,44500.0,2.0,hogar,556000.0,1.0,1.0,contra_entrega
col_order_0004134,col_customer_0004134,processing,2024-01-21 10:49:33,2024-01-22 17:24:33,,,2024-01-29 10:49:33,COP,col_unique_002896,cartagena,bolivar,130,2.0,312400.0,44900.0,2.0,deportes,357300.0,1.0,1.0,tarjeta_credito
col_order_0004135,col_customer_0004135,delivered,2024-12-11 09:59:03,2024-12-11 18:01:03,2024-12-13 00:01:03,2024-12-18 05:01:03,2024-12-25 09:59:03,COP,col_unique_002897,barranquilla,atlantico,080,1.0,178400.0,20100.0,1.0,deportes,198500.0,2.0,12.0,credito_bnpl
col_order_0004136,col_customer_0004136,returned,2024-09-29 18:45:09,2024-10-01 06:00:09,2024-10-01 19:00:09,2024-10-02 19:00:09,2024-10-05 18:45:09,COP,col_unique_002898,bogota,bogota d.c.,110,1.0,440800.0,26500.0,1.0,tecnologia,467300.0,1.0,1.0,contra_entrega
col_order_0004137,col_customer_0004137,returned,2025-02-26 15:40:12,2025-02-27 10:09:12,2025-02-28 16:09:12,2025-03-09 13:09:12,2025-03-04 15:40:12,COP,col_unique_002899,bogota,bogota d.c.,110,2.0,410400.0,32400.0,2.0,hogar,442800.0,1.0,1.0,transferencia
col_order_0004138,col_customer_0004138,delivered,2025-07-10 06:40:12,2025-07-11 03:48:12,2025-07-12 02:48:12,2025-07-21 10:48:12,2025-07-20 06:40:12,COP,col_unique_002899,bogota,bogota d.c.,110,1.0,93100.0,15300.0,1.0,mercado,108400.0,1.0,6.0,tarjeta_credito
col_order_0004139,col_customer_0004139,canceled,2024-10-19 01:26:34,2024-10-19 21:42:34,,,,COP,col_unique_002900,cartagena,bolivar,130,1.0,515600.0,41400.0,1.0,celulares,557000.0,1.0,6.0,tarjeta_credito
col_order_0004140,col_customer_0004140,canceled,2025-03-28 08:52:02,2025-03-29 16:28:02,,,2025-04-02 08:52:02,COP,col_unique_002901,bucaramanga,santander,680,,,,,,,,,
col_order_0004141,col_customer_0004141,delivered,2025-06-08 09:52:02,2025-06-09 23:55:02,2025-06-12 03:55:02,2025-06-21 23:55:02,2025-06-22 09:52:02,COP,col_unique_002901,bucaramanga,santander,680,1.0,163700.0,14800.0,1.0,deportes,178500.0,1.0,1.0,transferencia
col_order_0004142,col_customer_0004142,delivered,2024-04-12 06:34:43,2024-04-13 22:32:43,2024-04-14 09:32:43,2024-04-25 00:32:43,2024-04-20 06:34:43,COP,col_unique_002902,medellin,antioquia,050,3.0,689000.0,73000.0,3.0,celulares,760900.0,2.0,1.0,tarjeta_credito
col_order_0004143,col_customer_0004143,returned,2025-01-21 10:50:12,2025-01-21 12:29:12,2025-01-24 20:29:12,2025-02-05 07:29:12,2025-01-31 10:50:12,COP,col_unique_002903,manizales,caldas,170,1.0,215100.0,24900.0,1.0,hogar,241700.0,1.0,3.0,tarjeta_credito
col_order_0004144,col_customer_0004144,returned,2024-02-20 15:57:13,2024-02-21 02:57:13,2024-02-21 17:57:13,2024-02-26 04:57:13,2024-02-23 15:57:13,COP,col_unique_002904,bogota,bogota d.c.,110,2.0,137300.0,36400.0,2.0,libros,173700.0,1.0,1.0,tarjeta_credito
col_order_0004145,col_customer_0004145,delivered,2024-04-23 05:57:13,2024-04-25 00:07:13,2024-04-26 13:07:13,2024-05-02 11:07:13,2024-05-03 05:57:13,COP,col_unique_002904,bogota,bogota d.c.,110,1.0,378200.0,14400.0,1.0,tecnologia,392600.0,1.0,1.0,transferencia
col_order_0004146,col_customer_0004146,canceled,2024-02-17 22:42:13,2024-02-19 21:27:13,,,2024-02-20 22:42:13,COP,col_unique_002905,bogota,bogota d.c.,110,5.0,1183600.0,95900.0,5.0,belleza,1279500.0,1.0,1.0,contra_entrega
col_order_0004147,col_customer_0004147,delivered,2025-05-20 20:05:05,2025-05-22 03:36:05,2025-05-22 17:36:05,2025-06-01 09:36:05,2025-05-26 20:05:05,COP,col_unique_002906,villavicencio,meta,500,1.0,1066900.0,47300.0,1.0,celulares,1114200.0,1.0,18.0,tarjeta_credito
col_order_0004148,col_customer_0004148,delivered,2025-10-21 06:05:05,2025-10-21 22:35:05,2025-10-24 07:35:05,2025-11-05 19:35:05,2025-11-02 06:05:05,COP,col_unique_002906,villavicencio,unknown,500,1.0,74300.0,20100.0,1.0,mercado,94400.0,1.0,1.0,transferencia
col_order_0004149,col_customer_0004149,delivered,2024-04-05 01:56:42,2024-04-05 10:13:42,2024-04-07 08:13:42,2024-04-19 08:13:42,2024-04-09 01:56:42,COP,col_unique_002907,medellin,antioquia,050,1.0,175100.0,18400.0,1.0,deportes,193500.0,1.0,1.0,tarjeta_credito
col_order_0004150,col_customer_0004150,delivered,2024-03-01 11:07:32,2024-03-02 12:23:32,2024-03-03 00:23:32,2024-03-14 23:23:32,2024-03-11 11:07:32,COP,col_unique_002908,bogota,bogota d.c.,110,3.0,459800.0,55400.0,3.0,accesorios_moto,518300.0,1.0,1.0,transferencia
col_order_0004151,col_customer_0004151,delivered,2024-12-19 20:25:15,2024-12-20 21:38:15,2024-12-22 17:38:15,2025-01-02 15:38:15,2025-01-02 20:25:15,COP,col_unique_002909,armenia,quindio,630,4.0,1190800.0,95900.0,4.0,celulares,1286700.0,1.0,1.0,tarjeta_credito
col_order_0004152,col_customer_0004152,delivered,2024-12-10 13:33:24,2024-12-11 15:09:24,2024-12-12 00:09:24,2024-12-14 12:09:24,2024-12-17 13:33:24,COP,col_unique_002910,popayan,cauca,190,4.0,906200.0,104400.0,4.0,celulares,1010600.0,2.0,1.0,contra_entrega
col_order_0004153,col_customer_0004153,shipped,2025-02-19 20:33:24,2025-02-20 02:43:24,2025-02-22 03:43:24,,2025-02-26 20:33:24,COP,col_unique_002910,popayan,cauca,190,3.0,1750300.0,116400.0,3.0,electrodomesticos,1866700.0,1.0,1.0,contra_entrega
col_order_0004154,col_customer_0004154,delivered,2025-06-02 20:45:46,2025-06-03 04:45:46,2025-06-04 21:45:46,2025-06-14 07:45:46,2025-06-05 20:45:46,COP,col_unique_002911,ibague,tolima,730,1.0,226700.0,14500.0,1.0,hogar,241200.0,1.0,1.0,tarjeta_credito
col_order_0004155,col_customer_0004155,returned,2024-03-13 09:08:36,2024-03-13 15:30:36,2024-03-15 14:30:36,2024-03-17 16:30:36,2024-03-21 09:08:36,COP,col_unique_002912,bogota,bogota d.c.,110,2.0,311000.0,35800.0,2.0,hogar,346800.0,1.0,1.0,tarjeta_debito
col_order_0004156,col_customer_0004156,delivered,2024-05-20 07:08:36,2024-05-20 19:49:36,2024-05-23 08:49:36,2024-05-24 13:49:36,2024-05-25 07:08:36,COP,col_unique_002912,bogota,bogota d.c.,110,1.0,83100.0,19100.0,1.0,juguetes,102200.0,1.0,1.0,tarjeta_debito
col_order_0004157,col_customer_0004157,processing,2025-01-01 20:10:57,2025-01-01 21:30:57,,,2025-01-06 20:10:57,COP,col_unique_002913,monteria,cordoba,230,3.0,373200.0,77800.0,3.0,belleza,451000.0,1.0,3.0,tarjeta_credito
col_order_0004158,col_customer_0004158,returned,2024-11-28 14:58:47,2024-11-29 16:25:47,2024-12-01 03:25:47,2024-12-10 08:25:47,2024-12-05 14:58:47,COP,col_unique_002914,chia,cundinamarca,250,4.0,1053000.0,65500.0,4.0,belleza,1118500.0,2.0,12.0,tarjeta_credito
col_order_0004159,col_customer_0004159,delivered,2024-05-22 08:04:37,2024-05-23 07:21:37,2024-05-24 14:21:37,2024-05-26 06:21:37,2024-06-05 08:04:37,COP,col_unique_002915,monteria,cordoba,230,1.0,122700.0,22200.0,1.0,deportes,144900.0,1.0,1.0,tarjeta_credito
col_order_0004160,col_customer_0004160,returned,2024-09-26 16:57:55,2024-09-27 11:45:55,2024-09-28 00:45:55,2024-10-06 22:45:55,2024-10-01 16:57:55,COP,col_unique_002916,bucaramanga,santander,680,2.0,3819900.0,107200.0,2.0,tecnologia,3927100.0,1.0,1.0,tarjeta_debito
col_order_0004161,col_customer_0004161,delivered,2024-04-20 09:13:13,2024-04-22 08:26:13,2024-04-26 05:26:13,2024-05-07 18:26:13,2024-05-03 09:13:13,COP,col_unique_002917,cali,valle del cauca,760,1.0,159800.0,20000.0,1.0,deportes,179800.0,1.0,1.0,tarjeta_credito
col_order_0004162,col_customer_0004162,payment_pending,2024-11-10 16:00:17,,,,2024-11-21 16:00:17,COP,col_unique_002918,unknown,caldas,170,,,,,,,,,
col_order_0004163,col_customer_0004163,canceled,2025-05-11 15:19:42,2025-05-13 02:16:42,,,,COP,col_unique_002919,armenia,quindio,630,2.0,314400.0,36400.0,2.0,deportes,350800.0,1.0,1.0,tarjeta_debito
col_order_0004164,col_customer_0004164,canceled,2025-06-23 03:19:42,2025-06-23 03:52:42,,,,COP,col_unique_002919,armenia,quindio,630,,,,,,,,,
col_order_0004165,col_customer_0004165,delivered,2024-07-06 14:56:06,2024-07-07 00:21:06,2024-07-09 11:21:06,2024-07-12 15:21:06,2024-07-16 14:56:06,COP,col_unique_002920,villavicencio,meta,500,3.0,995300.0,78100.0,3.0,celulares,1073400.0,1.0,1.0,transferencia
col_order_0004166,col_customer_0004166,delivered,2025-01-22 22:54:10,2025-01-23 11:46:10,2025-01-24 00:46:10,2025-02-04 19:46:10,2025-01-30 22:54:10,COP,col_unique_002921,villavicencio,meta,500,1.0,171200.0,16800.0,1.0,hogar,181400.0,1.0,6.0,credito_bnpl
col_order_0004167,col_customer_0004167,canceled,2025-06-09 04:46:42,2025-06-10 23:28:42,,,,COP,col_unique_002922,chia,cundinamarca,250,2.0,231800.0,29900.0,2.0,accesorios_moto,261700.0,1.0,3.0,tarjeta_credito
col_order_0004168,col_customer_0004168,canceled,2024-11-25 21:57:57,2024-11-27 09:32:57,,,2024-12-04 21:57:57,COP,col_unique_002923,bogota,bogota d.c.,110,2.0,729300.0,57400.0,2.0,belleza,786700.0,1.0,6.0,tarjeta_credito
col_order_0004169,col_customer_0004169,delivered,2025-05-28 11:57:57,2025-05-28 20:14:57,2025-05-29 18:14:57,2025-06-07 16:14:57,2025-06-09 11:57:57,COP,col_unique_002923,bogota,bogota d.c.,110,1.0,183600.0,15400.0,1.0,deportes,199000.0,1.0,1.0,tarjeta_debito
col_order_0004170,col_customer_0004170,delivered,2024-08-11 08:14:00,2024-08-12 10:25:00,2024-08-14 17:25:00,2024-08-19 07:25:00,2024-08-24 08:14:00,COP,col_unique_002924,cali,valle del cauca,760,1.0,107900.0,14500.0,1.0,mascotas,122400.0,1.0,3.0,tarjeta_credito
col_order_0004171,col_customer_0004171,delivered,2024-10-27 13:14:00,2024-10-28 15:11:00,2024-11-01 02:11:00,2024-11-03 06:11:00,2024-11-03 13:14:00,COP,col_unique_002924,cali,valle del cauca,760,1.0,186500.0,14300.0,1.0,hogar,200800.0,1.0,1.0,transferencia
col_order_0004172,col_customer_0004172,delivered,2025-02-20 20:14:00,2025-02-21 10:39:00,2025-02-22 15:39:00,2025-02-27 12:39:00,2025-02-26 20:14:00,COP,col_unique_002924,cali,valle del cauca,760,1.0,106500.0,10600.0,1.0,mercado,117100.0,1.0,1.0,tarjeta_credito
col_order_0004173,col_customer_0004173,delivered,2024-09-12 04:41:00,2024-09-12 16:22:00,2024-09-16 00:22:00,2024-09-26 08:22:00,2024-09-20 04:41:00,COP,col_unique_002925,barranquilla,atlantico,080,1.0,158000.0,13000.0,1.0,deportes,171000.0,1.0,1.0,contra_entrega
