order_id,payment_sequential,payment_type,payment_installments,payment_value,currency
col_order_0004563,2,tarjeta_credito,3,588000.00,COP
col_order_0004564,1,transferencia,1,819400.00,COP
col_order_0004565,1,tarjeta_credito,3,335700.00,COP
col_order_0004566,1,credito_bnpl,1,174900.00,COP
col_order_0004567,1,tarjeta_credito,3,252500.00,COP
col_order_0004568,1,credito_bnpl,3,1156300.00,COP
col_order_0004569,1,transferencia,1,133200.00,COP
col_order_0004571,1,transferencia,1,742000.00,COP
col_order_0004572,1,tarjeta_credito,3,79900.00,COP
col_order_0004574,1,transferencia,1,71100.00,COP
col_order_0004575,1,tarjeta_debito,1,261600.00,COP
col_order_0004576,1,tarjeta_credito,1,219200.00,COP
col_order_0004577,1,tarjeta_credito,3,212100.00,COP
col_order_0004578,1,contra_entrega,1,514500.00,COP
col_order_0004579,1,tarjeta_credito,1,69700.00,COP
col_order_0004580,1,tarjeta_debito,1,192700.00,COP
col_order_0004582,1,transferencia,1,1867300.00,COP
col_order_0004583,1,transferencia,1,235300.00,COP
col_order_0004584,1,tarjeta_credito,1,128700.00,COP
col_order_0004585,1,tarjeta_credito,12,297200.00,COP
col_order_0004586,1,tarjeta_credito,6,136100.00,COP
col_order_0004587,1,tarjeta_credito,6,414600.00,COP
col_order_0004588,1,tarjeta_credito,1,235700.00,COP
col_order_0004589,1,tarjeta_credito,3,218300.00,COP
col_order_0004590,1,credito_bnpl,3,1063600.00,COP
col_order_0004591,1,contra_entrega,1,1315200.00,COP
col_order_0004592,1,tarjeta_credito,3,1643300.00,COP
col_order_0004593,1,tarjeta_credito,1,180900.00,COP
col_order_0004594,1,tarjeta_credito,6,136700.00,COP
col_order_0004594,2,contra_entrega,1,135700.00,COP
col_order_0004595,1,tarjeta_credito,6,261100.00,COP
col_order_0004596,1,credito_bnpl,6,109400.00,COP
col_order_0004597,1,tarjeta_credito,1,522400.00,COP
col_order_0004598,1,tarjeta_credito,1,200200.00,COP
col_order_0004599,1,transferencia,1,208900.00,COP
col_order_0004600,1,tarjeta_debito,1,399300.00,COP
col_order_0004600,2,bono_regalo,1,153100.00,COP
col_order_0004601,1,tarjeta_credito,1,131600.00,COP
col_order_0004602,1,transferencia,1,825100.00,COP
col_order_0004603,1,transferencia,1,162000.00,COP
col_order_0004603,2,tarjeta_credito,1,216400.00,COP
col_order_0004604,1,tarjeta_credito,1,452000.00,COP
col_order_0004604,2,tarjeta_credito,12,819000.00,COP
col_order_0004605,1,tarjeta_credito,1,230500.00,COP
col_order_0004606,1,credito_bnpl,3,2109000.00,COP
col_order_0004607,1,contra_entrega,1,405900.00,COP
col_order_0004609,1,credito_bnpl,3,238900.00,COP
col_order_0004610,1,tarjeta_credito,1,95600.00,COP
col_order_0004611,1,transferencia,1,139400.00,COP
col_order_0004613,1,tarjeta_credito,3,116300.00,COP
col_order_0004614,1,tarjeta_credito,1,136100.00,COP
col_order_0004615,1,bono_regalo,1,103700.00,COP
col_order_0004616,1,tarjeta_credito,6,676400.00,COP
col_order_0004617,1,tarjeta_credito,6,410500.00,COP
col_order_0004619,1,contra_entrega,1,346500.00,COP
col_order_0004620,1,contra_entrega,1,75800.00,COP
col_order_0004620,2,tarjeta_debito,1,149200.00,COP
col_order_0004621,1,tarjeta_debito,1,175600.00,COP
col_order_0004621,2,transferencia,1,116700.00,COP
col_order_0004622,1,tarjeta_credito,6,307900.00,COP
col_order_0004623,1,tarjeta_credito,3,1136000.00,COP
col_order_0004624,1,tarjeta_debito,1,154800.00,COP
col_order_0004625,1,tarjeta_credito,3,320800.00,COP
col_order_0004626,1,tarjeta_debito,1,1236400.00,COP
col_order_0004627,1,bono_regalo,1,661200.00,COP
col_order_0004628,1,tarjeta_credito,3,251100.00,COP
col_order_0004629,1,tarjeta_credito,6,961000.00,COP
col_order_0004630,1,transferencia,1,280800.00,COP
col_order_0004631,1,bono_regalo,1,230300.00,COP
col_order_0004632,1,tarjeta_credito,12,1078100.00,COP
col_order_0004633,1,transferencia,1,148200.00,COP
col_order_0004634,1,tarjeta_credito,3,145100.00,COP
col_order_0004636,1,tarjeta_credito,6,286300.00,COP
col_order_0004636,2,tarjeta_credito,3,112500.00,COP
col_order_0004637,1,tarjeta_credito,1,137400.00,COP
col_order_0004638,1,tarjeta_debito,1,143600.00,COP
col_order_0004640,1,tarjeta_debito,1,363500.00,COP
col_order_0004641,1,bono_regalo,1,82900.00,COP
col_order_0004642,1,tarjeta_debito,1,723300.00,COP
col_order_0004644,1,transferencia,1,145800.00,COP
col_order_0004645,1,bono_regalo,1,169800.00,COP
col_order_0004646,1,bono_regalo,1,662200.00,COP
col_order_0004647,1,contra_entrega,1,167900.00,COP
col_order_0004649,1,credito_bnpl,6,102200.00,COP
col_order_0004649,2,tarjeta_credito,1,43800.00,COP
col_order_0004650,1,contra_entrega,1,803100.00,COP
col_order_0004651,1,tarjeta_credito,6,213900.00,COP
col_order_0004652,1,tarjeta_debito,1,512700.00,COP
col_order_0004653,1,credito_bnpl,3,410900.00,COP
col_order_0004655,1,tarjeta_debito,1,112300.00,COP
col_order_0004656,1,tarjeta_credito,3,78400.00,COP
col_order_0004656,2,tarjeta_credito,3,98200.00,COP
col_order_0004657,1,transferencia,1,459300.00,COP
col_order_0004658,1,contra_entrega,1,106000.00,COP
col_order_0004659,1,tarjeta_credito,1,81300.00,COP
col_order_0004660,1,tarjeta_debito,1,114600.00,COP
col_order_0004661,1,tarjeta_credito,1,227800.00,COP
col_order_0004662,1,transferencia,1,153300.00,COP
col_order_0004664,1,tarjeta_credito,3,98900.00,COP
col_order_0004665,1,tarjeta_credito,3,99300.00,COP
col_order_0004665,2,tarjeta_debito,1,72300.00,COP
col_order_0004666,1,contra_entrega,1,221800.00,COP
col_order_0004667,1,contra_entrega,1,90500.00,COP
col_order_0004668,1,contra_entrega,1,268700.00,COP
col_order_0004669,1,tarjeta_credito,6,322200.00,COP
col_order_0004670,1,contra_entrega,1,184300.00,COP
col_order_0004671,1,transferencia,1,221000.00,COP
col_order_0004672,1,tarjeta_debito,1,879700.00,COP
col_order_0004673,1,tarjeta_credito,3,218800.00,COP
col_order_0004674,1,bono_regalo,1,175700.00,COP
col_order_0004675,1,tarjeta_credito,1,188100.00,COP
col_order_0004676,1,contra_entrega,1,112400.00,COP
col_order_0004678,1,tarjeta_credito,12,742400.00,COP
col_order_0004680,1,tarjeta_credito,6,1284100.00,COP
col_order_0004681,1,tarjeta_credito,1,91100.00,COP
col_order_0004682,1,transferencia,1,136800.00,COP
col_order_0004683,1,tarjeta_credito,1,67900.00,COP
col_order_0004684,1,tarjeta_credito,1,135300.00,COP
col_order_0004684,2,credito_bnpl,3,130700.00,COP
col_order_0004685,1,tarjeta_credito,3,1147300.00,COP
col_order_0004686,1,tarjeta_credito,3,620000.00,COP
col_order_0004687,1,tarjeta_credito,1,1057700.00,COP
col_order_0004688,1,transferencia,1,1354500.00,COP
col_order_0004689,1,tarjeta_credito,1,111600.00,COP
col_order_0004690,1,tarjeta_credito,6,654100.00,COP
col_order_0004691,1,credito_bnpl,1,207800.00,COP
col_order_0004691,2,bono_regalo,1,531200.00,COP
col_order_0004692,1,tarjeta_debito,1,756900.00,COP
col_order_0004693,1,transferencia,1,127200.00,COP
col_order_0004694,1,credito_bnpl,6,344900.00,COP
col_order_0004695,1,tarjeta_credito,3,348500.00,COP
col_order_0004696,1,tarjeta_debito,1,1329500.00,COP
col_order_0004697,1,tarjeta_debito,1,1854200.00,COP
col_order_0004698,1,tarjeta_debito,1,289600.00,COP
col_order_0004699,1,transferencia,1,200400.00,COP
col_order_0004700,1,tarjeta_credito,3,111300.00,COP
col_order_0004701,1,transferencia,1,364000.00,COP
col_order_0004702,1,tarjeta_debito,1,105100.00,COP
col_order_0004703,1,tarjeta_credito,3,146900.00,COP
col_order_0004704,1,tarjeta_debito,1,691000.00,COP
col_order_0004706,1,tarjeta_debito,1,813300.00,COP
col_order_0004707,1,tarjeta_credito,6,612700.00,COP
col_order_0004708,1,tarjeta_debito,1,348900.00,COP
col_order_0004709,1,tarjeta_credito,6,378500.00,COP
col_order_0004710,1,contra_entrega,1,179600.00,COP
col_order_0004711,1,credito_bnpl,12,514400.00,COP
col_order_0004712,1,tarjeta_debito,1,153600.00,COP
col_order_0004713,1,credito_bnpl,3,205400.00,COP
col_order_0004714,1,transferencia,1,87200.00,COP
col_order_0004715,1,tarjeta_credito,6,84600.00,COP
col_order_0004715,2,tarjeta_credito,3,40900.00,COP
col_order_0004716,1,tarjeta_debito,1,380300.00,COP
col_order_0004717,1,tarjeta_credito,6,101200.00,COP
col_order_0004718,1,contra_entrega,1,286700.00,COP
col_order_0004721,1,tarjeta_credito,1,146800.00,COP
col_order_0004722,1,tarjeta_credito,12,803200.00,COP
col_order_0004723,1,credito_bnpl,6,80700.00,COP
col_order_0004726,1,transferencia,1,146900.00,COP
col_order_0004727,1,tarjeta_credito,1,86100.00,COP
col_order_0004729,1,tarjeta_credito,3,320000.00,COP
col_order_0004730,1,tarjeta_credito,1,161800.00,COP
col_order_0004731,1,tarjeta_debito,1,896300.00,COP
col_order_0004732,1,transferencia,1,119000.00,COP
col_order_0004733,1,tarjeta_debito,1,458200.00,COP
col_order_0004733,2,transferencia,1,234900.00,COP
col_order_0004734,1,tarjeta_debito,1,117600.00,COP
col_order_0004735,1,credito_bnpl,3,197400.00,COP
col_order_0004736,1,tarjeta_credito,1,209300.00,COP
col_order_0004737,1,tarjeta_credito,3,180500.00,COP
col_order_0004738,1,transferencia,1,252100.00,COP
col_order_0004739,1,contra_entrega,1,139200.00,COP
col_order_0004741,1,credito_bnpl,3,1073600.00,COP
col_order_0004742,1,tarjeta_credito,1,88300.00,COP
col_order_0004743,1,transferencia,1,205600.00,COP
col_order_0004744,1,tarjeta_credito,1,62600.00,COP
col_order_0004744,2,credito_bnpl,6,70700.00,COP
col_order_0004745,1,tarjeta_debito,1,68800.00,COP
col_order_0004746,1,credito_bnpl,12,260800.00,COP
col_order_0004747,1,tarjeta_debito,1,366500.00,COP
col_order_0004748,1,tarjeta_credito,1,160200.00,COP
col_order_0004749,1,tarjeta_credito,1,218000.00,COP
col_order_0004750,1,bono_regalo,1,429900.00,COP
col_order_0004751,1,credito_bnpl,6,271500.00,COP
col_order_0004753,1,tarjeta_credito,3,137100.00,COP
col_order_0004754,1,tarjeta_credito,12,1216500.00,COP
col_order_0004755,1,tarjeta_credito,12,1020700.00,COP
col_order_0004756,1,tarjeta_credito,12,385700.00,COP
col_order_0004757,1,tarjeta_credito,1,194100.00,COP
col_order_0004758,1,tarjeta_credito,6,387100.00,COP
col_order_0004759,1,transferencia,1,319600.00,COP
col_order_0004760,1,transferencia,1,555500.00,COP
col_order_0004761,1,tarjeta_debito,1,133900.00,COP
col_order_0004762,1,tarjeta_debito,1,112300.00,COP
col_order_0004763,1,tarjeta_credito,6,208500.00,COP
col_order_0004764,1,tarjeta_credito,1,1352900.00,COP
col_order_0004765,1,contra_entrega,1,1348100.00,COP
col_order_0004766,1,tarjeta_debito,1,84200.00,COP
col_order_0004767,1,tarjeta_credito,3,172000.00,COP
col_order_0004768,1,tarjeta_credito,1,182600.00,COP
col_order_0004769,1,tarjeta_debito,1,758400.00,COP
col_order_0004770,1,tarjeta_credito,3,362700.00,COP
col_order_0004771,1,tarjeta_credito,1,1218300.00,COP
col_order_0004772,1,tarjeta_credito,1,163000.00,COP
col_order_0004773,1,contra_entrega,1,72600.00,COP
col_order_0004773,2,tarjeta_credito,1,122900.00,COP
col_order_0004774,1,contra_entrega,1,1769300.00,COP
col_order_0004775,1,tarjeta_debito,1,351700.00,COP
col_order_0004776,1,contra_entrega,1,1010300.00,COP
col_order_0004777,1,tarjeta_debito,1,606300.00,COP
col_order_0004778,1,tarjeta_credito,12,888800.00,COP
col_order_0004779,1,tarjeta_credito,1,171600.00,COP
col_order_0004780,1,contra_entrega,1,159400.00,COP
col_order_0004782,1,transferencia,1,961300.00,COP
col_order_0004783,1,tarjeta_debito,1,378300.00,COP
col_order_0004784,1,tarjeta_credito,1,155300.00,COP
col_order_0004785,1,,1,217600.00,COP
col_order_0004786,1,tarjeta_credito,1,155800.00,COP
col_order_0004787,1,credito_bnpl,12,267800.00,COP
col_order_0004788,1,tarjeta_credito,1,149600.00,COP
col_order_0004789,1,contra_entrega,1,144000.00,COP
col_order_0004790,1,tarjeta_credito,6,583500.00,COP
col_order_0004791,1,credito_bnpl,6,393000.00,COP
col_order_0004792,1,tarjeta_debito,1,414500.00,COP
col_order_0004792,2,tarjeta_debito,1,301300.00,COP
col_order_0004794,1,credito_bnpl,6,120900.00,COP
col_order_0004795,1,tarjeta_credito,6,184400.00,COP
col_order_0004796,1,tarjeta_debito,1,188900.00,COP
col_order_0004797,1,transferencia,1,966900.00,COP
col_order_0004798,1,tarjeta_credito,1,150000.00,COP
col_order_0004799,1,bono_regalo,1,609400.00,COP
col_order_0004799,2,contra_entrega,1,590200.00,COP
col_order_0004800,1,tarjeta_debito,1,408600.00,COP
col_order_0004801,1,tarjeta_credito,6,1288200.00,COP
col_order_0004803,1,tarjeta_credito,1,126200.00,COP
col_order_0004805,1,tarjeta_debito,1,112300.00,COP
col_order_0004806,1,tarjeta_credito,12,250700.00,COP
col_order_0004807,1,contra_entrega,1,183200.00,COP
col_order_0004808,1,transferencia,1,261000.00,COP
col_order_0004808,2,tarjeta_credito,1,98100.00,COP
col_order_0004809,1,tarjeta_credito,1,687600.00,COP
col_order_0004811,1,tarjeta_debito,1,568800.00,COP
col_order_0004812,1,tarjeta_debito,1,133500.00,COP
col_order_0004814,1,tarjeta_credito,3,416600.00,COP
col_order_0004815,1,credito_bnpl,12,351500.00,COP
col_order_0004816,1,bono_regalo,1,147200.00,COP
col_order_0004817,1,contra_entrega,1,121300.00,COP
col_order_0004818,1,tarjeta_credito,3,752400.00,COP
col_order_0004819,1,credito_bnpl,6,436300.00,COP
col_order_0004820,1,tarjeta_debito,1,159200.00,COP
col_order_0004821,1,tarjeta_debito,1,1004400.00,COP
col_order_0004822,1,bono_regalo,1,544400.00,COP
col_order_0004823,1,contra_entrega,1,115300.00,COP
col_order_0004824,1,contra_entrega,1,891300.00,COP
col_order_0004825,1,tarjeta_debito,1,128400.00,COP
col_order_0004826,1,tarjeta_debito,1,601000.00,COP
col_order_0004827,1,contra_entrega,1,354400.00,COP
col_order_0004828,1,transferencia,1,73600.00,COP
col_order_0004829,1,tarjeta_credito,6,174000.00,COP
col_order_0004831,1,contra_entrega,1,406800.00,COP
col_order_0004832,1,transferencia,1,400800.00,COP
col_order_0004833,1,tarjeta_credito,6,146700.00,COP
col_order_0004834,1,tarjeta_credito,12,1003300.00,COP
col_order_0004835,1,tarjeta_credito,6,37100.00,COP
col_order_0004835,2,tarjeta_debito,1,73800.00,COP
col_order_0004836,1,transferencia,1,115800.00,COP
col_order_0004837,1,credito_bnpl,12,131800.00,COP
col_order_0004838,1,tarjeta_credito,6,640700.00,COP
col_order_0004839,1,credito_bnpl,1,621300.00,COP
col_order_0004840,1,tarjeta_credito,6,729300.00,COP
col_order_0004841,1,credito_bnpl,6,43100.00,COP
col_order_0004841,2,tarjeta_credito,1,60300.00,COP
col_order_0004842,1,tarjeta_credito,6,461700.00,COP
col_order_0004843,1,transferencia,1,102800.00,COP
col_order_0004844,1,tarjeta_credito,12,270700.00,COP
col_order_0004845,1,tarjeta_credito,1,77200.00,COP
col_order_0004846,1,contra_entrega,1,909100.00,COP
col_order_0004847,1,tarjeta_debito,1,173700.00,COP
col_order_0004849,1,transferencia,1,170800.00,COP
col_order_0004850,1,tarjeta_credito,6,616600.00,COP
col_order_0004851,1,tarjeta_debito,1,398200.00,COP
col_order_0004852,1,transferencia,1,336800.00,COP
col_order_0004853,1,tarjeta_credito,6,591500.00,COP
col_order_0004854,1,tarjeta_credito,3,1434100.00,COP
col_order_0004855,1,tarjeta_credito,6,275900.00,COP
col_order_0004857,1,tarjeta_credito,1,130700.00,COP
col_order_0004858,1,credito_bnpl,6,190900.00,COP
col_order_0004859,1,transferencia,1,77200.00,COP
col_order_0004860,1,tarjeta_credito,6,83500.00,COP
col_order_0004861,1,credito_bnpl,3,122500.00,COP
col_order_0004862,1,tarjeta_debito,1,868800.00,COP
col_order_0004863,1,contra_entrega,1,164400.00,COP
col_order_0004865,1,tarjeta_credito,1,703200.00,COP
col_order_0004866,1,tarjeta_credito,12,917900.00,COP
col_order_0004867,1,tarjeta_credito,3,129100.00,COP
col_order_0004868,1,tarjeta_credito,3,138400.00,COP
col_order_0004869,1,tarjeta_debito,1,1331200.00,COP
col_order_0004870,1,tarjeta_credito,3,1557900.00,COP
col_order_0004871,1,tarjeta_credito,3,125800.00,COP
col_order_0004872,1,tarjeta_credito,6,900300.00,COP
col_order_0004872,2,tarjeta_debito,1,553600.00,COP
col_order_0004873,1,tarjeta_debito,1,170000.00,COP
col_order_0004876,1,transferencia,1,151000.00,COP
col_order_0004877,1,tarjeta_credito,3,1223000.00,COP
col_order_0004878,1,tarjeta_debito,1,177800.00,COP
col_order_0004879,1,tarjeta_credito,1,142100.00,COP
col_order_0004881,1,transferencia,1,1046900.00,COP
col_order_0004882,1,tarjeta_debito,1,282200.00,COP
col_order_0004883,1,tarjeta_credito,1,88100.00,COP
col_order_0004884,1,tarjeta_credito,1,244800.00,COP
col_order_0004884,2,tarjeta_credito,3,132500.00,COP
col_order_0004885,1,tarjeta_credito,18,1420100.00,COP
col_order_0004886,1,tarjeta_credito,6,93900.00,COP
col_order_0004887,1,tarjeta_credito,12,976100.00,COP
col_order_0004888,1,tarjeta_debito,1,235000.00,COP
col_order_0004889,1,tarjeta_debito,1,451300.00,COP
col_order_0004890,1,transferencia,1,1163300.00,COP
col_order_0004892,1,transferencia,1,444000.00,COP
col_order_0004892,2,tarjeta_credito,6,205900.00,COP
col_order_0004893,1,contra_entrega,1,1134100.00,COP
col_order_0004894,1,tarjeta_debito,1,88800.00,COP
col_order_0004895,1,tarjeta_credito,6,187600.00,COP
col_order_0004896,1,contra_entrega,1,534800.00,COP
col_order_0004897,1,transferencia,1,578400.00,COP
col_order_0004898,1,tarjeta_credito,6,1116600.00,COP
col_order_0004899,1,bono_regalo,1,65100.00,COP
col_order_0004899,2,tarjeta_credito,1,79700.00,COP
col_order_0004900,1,tarjeta_debito,1,253600.00,COP
col_order_0004901,1,bono_regalo,1,133400.00,COP
col_order_0004902,1,credito_bnpl,3,325200.00,COP
col_order_0004903,1,transferencia,1,135800.00,COP
col_order_0004906,1,transferencia,1,510300.00,COP
col_order_0004907,1,tarjeta_credito,3,202300.00,COP
col_order_0004908,1,credito_bnpl,3,126600.00,COP
col_order_0004909,1,tarjeta_credito,3,1004400.00,COP
col_order_0004910,1,contra_entrega,1,155600.00,COP
col_order_0004912,1,transferencia,1,1224100.00,COP
col_order_0004913,1,tarjeta_credito,1,120400.00,COP
col_order_0004914,1,bono_regalo,1,61300.00,COP
col_order_0004914,2,tarjeta_debito,,35600.00,COP
col_order_0004915,1,bono_regalo,1,252100.00,COP
col_order_0004918,1,tarjeta_credito,6,666700.00,COP
col_order_0004919,1,tarjeta_credito,6,515900.00,COP
col_order_0004920,1,transferencia,1,89900.00,COP
col_order_0004921,1,tarjeta_credito,1,235700.00,COP
col_order_0004922,1,tarjeta_credito,3,174000.00,COP
col_order_0004924,1,bono_regalo,1,880100.00,COP
col_order_0004926,1,tarjeta_credito,6,921900.00,COP
col_order_0004927,1,tarjeta_credito,6,90700.00,COP
col_order_0004928,1,transferencia,1,322300.00,COP
col_order_0004929,1,tarjeta_credito,12,1901800.00,COP
col_order_0004930,1,tarjeta_credito,3,610200.00,COP
col_order_0004931,1,contra_entrega,1,99700.00,COP
col_order_0004931,2,credito_bnpl,1,122100.00,COP
col_order_0004932,1,transferencia,1,395400.00,COP
col_order_0004933,1,bono_regalo,1,104100.00,COP
col_order_0004934,1,credito_bnpl,6,522600.00,COP
col_order_0004935,1,transferencia,1,141200.00,COP
col_order_0004936,1,tarjeta_credito,3,55500.00,COP
col_order_0004936,2,tarjeta_debito,1,71300.00,COP
col_order_0004937,1,transferencia,1,281400.00,COP
col_order_0004938,1,contra_entrega,1,99000.00,COP
col_order_0004939,1,transferencia,1,247400.00,COP
col_order_0004940,1,bono_regalo,1,117800.00,COP
col_order_0004941,1,contra_entrega,1,128100.00,COP
col_order_0004942,1,transferencia,1,518800.00,COP
col_order_0004943,1,tarjeta_credito,6,352900.00,COP
col_order_0004945,1,tarjeta_credito,1,104600.00,COP
col_order_0004946,1,contra_entrega,1,249100.00,COP
col_order_0004947,1,tarjeta_credito,18,1551800.00,COP
col_order_0004948,1,credito_bnpl,6,145100.00,COP
col_order_0004949,1,tarjeta_debito,1,165400.00,COP
col_order_0004950,1,transferencia,1,753900.00,COP
col_order_0004951,1,tarjeta_credito,3,129600.00,COP
col_order_0004952,1,transferencia,1,303100.00,COP
col_order_0004953,1,credito_bnpl,3,93600.00,COP
col_order_0004953,2,tarjeta_credito,1,107000.00,COP
col_order_0004954,1,tarjeta_debito,1,149200.00,COP
col_order_0004955,1,transferencia,1,571800.00,COP
col_order_0004956,1,tarjeta_debito,1,151800.00,COP
col_order_0004957,1,credito_bnpl,3,79400.00,COP
col_order_0004958,1,tarjeta_credito,3,109400.00,COP
col_order_0004959,1,transferencia,1,148900.00,COP
col_order_0004960,1,tarjeta_credito,1,456100.00,COP
col_order_0004961,1,tarjeta_credito,6,90900.00,COP
col_order_0004961,2,transferencia,1,58100.00,COP
col_order_0004962,1,tarjeta_credito,6,741000.00,COP
col_order_0004965,1,credito_bnpl,3,510100.00,COP
col_order_0004966,1,contra_entrega,1,577200.00,COP
col_order_0004967,1,contra_entrega,1,121100.00,COP
col_order_0004968,1,credito_bnpl,3,657200.00,COP
col_order_0004969,1,tarjeta_debito,1,143600.00,COP
col_order_0004970,1,tarjeta_credito,1,219900.00,COP
col_order_0004971,1,transferencia,1,188700.00,COP
col_order_0004973,1,tarjeta_credito,3,546900.00,COP
col_order_0004974,1,tarjeta_credito,1,161200.00,COP
col_order_0004975,1,tarjeta_credito,3,498100.00,COP
col_order_0004976,1,transferencia,1,89700.00,COP
col_order_0004977,1,transferencia,1,144400.00,COP
col_order_0004977,2,tarjeta_credito,3,59400.00,COP
col_order_0004978,1,transferencia,1,93400.00,COP
col_order_0004979,1,transferencia,1,530900.00,COP
col_order_0004980,1,tarjeta_credito,6,748000.00,COP
col_order_0004981,1,contra_entrega,1,454100.00,COP
col_order_0004982,1,tarjeta_debito,1,313100.00,COP
col_order_0004983,1,transferencia,1,103600.00,COP
col_order_0004985,1,tarjeta_credito,12,1011800.00,COP
col_order_0004986,1,transferencia,1,92200.00,COP
col_order_0004987,1,tarjeta_debito,1,49400.00,COP
col_order_0004987,2,credito_bnpl,1,68000.00,COP
col_order_0004988,1,tarjeta_debito,1,635500.00,COP
col_order_0004989,1,tarjeta_credito,6,650800.00,COP
col_order_0004991,1,transferencia,1,121400.00,COP
col_order_0004991,2,tarjeta_debito,1,90200.00,COP
col_order_0004992,1,tarjeta_debito,1,986400.00,COP
col_order_0004993,1,bono_regalo,1,992300.00,COP
col_order_0004994,1,contra_entrega,1,213900.00,COP
col_order_0004995,1,tarjeta_credito,1,93200.00,COP
col_order_0004996,1,transferencia,1,774500.00,COP
col_order_0004997,1,tarjeta_credito,6,216900.00,COP
col_order_0004998,1,tarjeta_credito,1,90300.00,COP
col_order_0004999,1,transferencia,1,82400.00,COP
col_order_0005001,1,credito_bnpl,3,172200.00,COP
col_order_0005002,1,tarjeta_debito,1,210700.00,COP
col_order_0005003,1,credito_bnpl,1,865700.00,COP
col_order_0005004,1,credito_bnpl,6,116900.00,COP
col_order_0005005,1,credito_bnpl,12,93200.00,COP
col_order_0005006,1,bono_regalo,1,572800.00,COP
col_order_0005007,1,bono_regalo,1,543800.00,COP
col_order_0005008,1,tarjeta_debito,1,178400.00,COP
col_order_0005009,1,tarjeta_credito,3,510200.00,COP
col_order_0005010,1,transferencia,1,81100.00,COP
col_order_0005011,1,contra_entrega,1,522900.00,COP
col_order_0005012,1,tarjeta_credito,3,1510400.00,COP
col_order_0005013,1,contra_entrega,1,634900.00,COP
col_order_0005014,1,tarjeta_credito,6,262700.00,COP
col_order_0005015,1,bono_regalo,1,209700.00,COP
col_order_0005016,1,contra_entrega,1,160600.00,COP
col_order_0005017,1,tarjeta_credito,6,802600.00,COP
col_order_0005018,1,credito_bnpl,12,132300.00,COP
col_order_0005019,1,tarjeta_debito,1,709700.00,COP
col_order_0005020,1,tarjeta_credito,6,453500.00,COP
col_order_0005021,1,contra_entrega,1,234900.00,COP
col_order_0005022,1,bono_regalo,1,645500.00,COP
col_order_0005023,1,tarjeta_credito,6,174700.00,COP
col_order_0005024,1,credito_bnpl,3,895100.00,COP
col_order_0005024,2,bono_regalo,,411900.00,COP
col_order_0005025,1,tarjeta_credito,1,77500.00,COP
col_order_0005026,1,tarjeta_credito,3,666800.00,COP
col_order_0005027,1,contra_entrega,1,672400.00,COP
col_order_0005028,1,contra_entrega,1,338300.00,COP
col_order_0005029,1,transferencia,1,113700.00,COP
col_order_0005030,1,tarjeta_credito,6,155800.00,COP
col_order_0005031,1,tarjeta_credito,1,169000.00,COP
col_order_0005032,1,bono_regalo,1,97100.00,COP
col_order_0005033,1,tarjeta_debito,1,256800.00,COP
col_order_0005034,1,transferencia,1,139800.00,COP
col_order_0005035,1,contra_entrega,1,397700.00,COP
col_order_0005037,1,bono_regalo,1,529000.00,COP
col_order_0005038,1,tarjeta_credito,1,104100.00,COP
col_order_0005039,1,transferencia,1,435700.00,COP
col_order_0005040,1,transferencia,1,1422100.00,COP
col_order_0005041,1,tarjeta_debito,1,1543600.00,COP
col_order_0005042,1,tarjeta_credito,1,388100.00,COP
col_order_0005043,1,contra_entrega,1,93800.00,COP
col_order_0005044,1,transferencia,1,305200.00,COP
col_order_0005045,1,tarjeta_debito,1,200000.00,COP
col_order_0005046,1,tarjeta_credito,3,158600.00,COP
col_order_0005047,1,credito_bnpl,3,1460800.00,COP
col_order_0005048,1,credito_bnpl,6,743300.00,COP
col_order_0005049,1,tarjeta_credito,1,650100.00,COP
col_order_0005050,1,tarjeta_credito,12,396600.00,COP
col_order_0005051,1,tarjeta_credito,3,107000.00,COP
col_order_0005052,1,tarjeta_credito,1,365000.00,COP
col_order_0005053,1,contra_entrega,1,647400.00,COP
col_order_0005054,1,tarjeta_debito,1,969700.00,COP
col_order_0005055,1,transferencia,1,172400.00,COP
col_order_0005056,1,bono_regalo,1,189900.00,COP
col_order_0005057,1,tarjeta_credito,6,1326100.00,COP
col_order_0005058,1,tarjeta_credito,3,604000.00,COP
col_order_0005058,2,tarjeta_credito,1,203500.00,COP
col_order_0005059,1,contra_entrega,1,1011200.00,COP
col_order_0005060,1,transferencia,1,427800.00,COP
col_order_0005061,1,tarjeta_credito,12,1683800.00,COP
col_order_0005062,1,tarjeta_credito,3,76000.00,COP
col_order_0005063,1,contra_entrega,1,1152000.00,COP
col_order_0005064,1,tarjeta_credito,6,763900.00,COP
col_order_0005064,2,tarjeta_credito,6,527300.00,COP
col_order_0005065,1,tarjeta_credito,3,136700.00,COP
col_order_0005066,1,credito_bnpl,3,168400.00,COP
col_order_0005066,2,contra_entrega,1,441900.00,COP
col_order_0005067,1,transferencia,1,917400.00,COP
col_order_0005068,1,tarjeta_debito,1,616600.00,COP
col_order_0005069,1,transferencia,1,1841600.00,COP
col_order_0005070,1,transferencia,1,135100.00,COP
col_order_0005071,1,transferencia,1,126600.00,COP
col_order_0005072,1,bono_regalo,1,497000.00,COP
col_order_0005073,1,transferencia,1,282200.00,COP
col_order_0005075,1,transferencia,1,123800.00,COP
col_order_0005076,1,transferencia,1,1155900.00,COP
