customer_id,customer_unique_id,customer_city,customer_department,customer_postal_code_prefix
col_customer_0016413,col_unique_011420,Villavicencio,META,500
col_customer_0016414,col_unique_011420,Villavicencio,Meta,500
col_customer_0016415,col_unique_011420,Villavicencio,Meta,500
col_customer_0016416,col_unique_011421,Cali,Valle del Cauca,760
col_customer_0016417,col_unique_011421,Cali,  Valle del Cauca  ,760
col_customer_0016418,col_unique_011422,Manizales,Caldas,170
col_customer_0016419,col_unique_011423,Chia,Cundinamarca,250
col_customer_0016420,col_unique_011424,MEDELLIN,Antioquia,050
col_customer_0016421,col_unique_011425,Bucaramanga,Santander,680
col_customer_0016422,col_unique_011426,Neiva,Huila,410
col_customer_0016423,col_unique_011426,Neiva,Huila,410
col_customer_0016424,col_unique_011427,Chia,Cundinamarca,250
col_customer_0016425,col_unique_011427,,Cundinamarca,250
col_customer_0016426,col_unique_011427,Chia,Cundinamarca,250
col_customer_0016427,col_unique_011428,Cali,valle del cauca,760
col_customer_0016428,col_unique_011429,Manizales,Caldas,170
col_customer_0016429,col_unique_011430,Santa Marta,Magdalena,
col_customer_0016430,col_unique_011431,Armenia,Quindio,630
col_customer_0016431,col_unique_011432,BOGOTA,bogota d.c.,110
col_customer_0016432,col_unique_011432,Bogota,Bogota D.C.,110
col_customer_0016433,col_unique_011433,Medellin,Antioquia,050
col_customer_0016434,col_unique_011434,Pasto,Narino,520
col_customer_0016435,col_unique_011435,Medellin,Antioquia,050
col_customer_0016436,col_unique_011435,Medellin,Antioquia,050
col_customer_0016437,col_unique_011436,Bogota, Bogota D.C.,110
col_customer_0016438,col_unique_011437,Cali, Valle del Cauca,760
col_customer_0016439,col_unique_011437,Cali,Valle del Cauca,760
col_customer_0016440,col_unique_011437,Cali,Valle del Cauca,760
col_customer_0016441,col_unique_011437,Cali,  Valle del Cauca  ,760
col_customer_0016442,col_unique_011438,Bogota ,Bogota D.C.,110
col_customer_0016443,col_unique_011439,Bogota,Bogota D.C.,110
col_customer_0016444,col_unique_011440,Cali,Valle del Cauca,760
col_customer_0016445,col_unique_011441,Barranquilla,Atlantico,080
col_customer_0016446,col_unique_011442,Bogota,Bogota D.C.,110
col_customer_0016447,col_unique_011442,Bogota,Bogota D.C.,110
col_customer_0016448,col_unique_011443, Bucaramanga,Santander ,680
col_customer_0016449,col_unique_011444,Chia,Cundinamarca,250
col_customer_0016450,col_unique_011445,Bogota,Bogota D.C.,110
col_customer_0016451,col_unique_011446,Bogota,Bogota D.C.,110
col_customer_0016452,col_unique_011446,Bogota,Bogota D.C.,110
col_customer_0016453,col_unique_011447,Villavicencio,Meta,500
col_customer_0016454,col_unique_011447,Villavicencio,Meta,500
col_customer_0016455,col_unique_011448,Cucuta,  Norte de Santander  ,540
col_customer_0016456,col_unique_011448, Cucuta,Norte de Santander,540
col_customer_0016457,col_unique_011448,Cucuta,Norte de Santander,540
col_customer_0016458,col_unique_011448,Cucuta,Norte de Santander,540
col_customer_0016459,col_unique_011449,Bogota,BOGOTA D.C.,110
col_customer_0016460,col_unique_011450,Ibague,Tolima,730
col_customer_0016461,col_unique_011451,Bogota,Bogota D.C.,110
col_customer_0016462,col_unique_011452,Cali,Valle del Cauca,760
col_customer_0016463,col_unique_011452,Cali,Valle del Cauca,760
col_customer_0016464,col_unique_011453,Bucaramanga,Santander,680
col_customer_0016465,col_unique_011454,Cali,Valle del Cauca,760
col_customer_0016466,col_unique_011455,Ibague,TOLIMA,730
col_customer_0016467,col_unique_011456,Bogota,Bogota D.C.,110
col_customer_0016468,col_unique_011457,Bogota,Bogota D.C.,110
col_customer_0016469,col_unique_011458,Santa Marta,Magdalena,470
col_customer_0016470,col_unique_011459,Bogota,Bogota D.C.,110
col_customer_0016471,col_unique_011460,Medellin,ANTIOQUIA,050
col_customer_0016472,col_unique_011461,Valledupar,Cesar,200
col_customer_0016473,col_unique_011462,Bogota,Bogota D.C.,110
col_customer_0016474,col_unique_011463,Cucuta,Norte de Santander,540
col_customer_0016475,col_unique_011463,Cucuta,Norte de Santander,540
col_customer_0016476,col_unique_011464,Cali,Valle del Cauca,760
col_customer_0016477,col_unique_011465,Bogota,Bogota D.C.,110
col_customer_0016478,col_unique_011466,Pasto,Narino,520
col_customer_0016479,col_unique_011467,Monteria,cordoba,230
col_customer_0016480,col_unique_011468,Medellin,Antioquia,050
col_customer_0016481,col_unique_011469,Barranquilla,Atlantico,080
col_customer_0016482,col_unique_011470,Barranquilla,Atlantico,080
col_customer_0016483,col_unique_011470,Barranquilla,Atlantico,080
col_customer_0016484,col_unique_011471,Bogota,bogota d.c.,110
col_customer_0016485,col_unique_011471,Bogota,Bogota D.C.,110
col_customer_0016486,col_unique_011472,Medellin,Antioquia,050
col_customer_0016487,col_unique_011473,Chia,Cundinamarca,250
col_customer_0016488,col_unique_011474,Bogota,Bogota D.C.,110
col_customer_0016489,col_unique_011475,Chia,Cundinamarca,250
col_customer_0016490,col_unique_011476,Bogota,Bogota D.C.,110
col_customer_0016491,col_unique_011477,Neiva,Huila,410
col_customer_0016492,col_unique_011477,Neiva,Huila,410
col_customer_0016493,col_unique_011478,Cartagena,Bolivar,130
col_customer_0016494,col_unique_011479,Ibague,Tolima,730
col_customer_0016495,col_unique_011480,Cali,Valle del Cauca,760
col_customer_0016496,col_unique_011480, Cali,Valle del Cauca,760
col_customer_0016497,col_unique_011480,Cali,Valle del Cauca,760
col_customer_0016498,col_unique_011481,Bucaramanga,Santander,680
col_customer_0016499,col_unique_011482,Pasto,Narino,520
col_customer_0016500,col_unique_011483,Barranquilla,Atlantico,080
col_customer_0016501,col_unique_011483,Barranquilla,Atlantico,080
col_customer_0016502,col_unique_011483,Barranquilla,Atlantico,080
col_customer_0016503,col_unique_011484,Popayan,cauca,190
col_customer_0016504,col_unique_011484,Popayan,CAUCA,190
col_customer_0016505,col_unique_011485,Barranquilla,Atlantico,080
col_customer_0016506,col_unique_011485,Barranquilla,Atlantico,080
col_customer_0016507,col_unique_011486,Barranquilla,Atlantico,080
col_customer_0016508,col_unique_011487,Tunja,Boyaca,150
col_customer_0016509,col_unique_011487,Tunja,Boyaca,150
col_customer_0016510,col_unique_011488,Chia,Cundinamarca,250
col_customer_0016511,col_unique_011489,Medellin,Antioquia,050
col_customer_0016512,col_unique_011489,Medellin,Antioquia,050
col_customer_0016513,col_unique_011489,Medellin,Antioquia,050
col_customer_0016514,col_unique_011490,Medellin,Antioquia,050
col_customer_0016515,col_unique_011491,Medellin,Antioquia,050
col_customer_0016516,col_unique_011492,Bucaramanga,Santander,680
col_customer_0016517,col_unique_011493,Pereira,Risaralda,660
col_customer_0016518,col_unique_011493,Pereira,Risaralda,660
col_customer_0016519,col_unique_011493,Pereira,Risaralda,660
col_customer_0016520,col_unique_011494,Cali ,Valle del Cauca,760
col_customer_0016521,col_unique_011495,MEDELLIN,Antioquia,050
col_customer_0016522,col_unique_011496,Ibague,Tolima,730
col_customer_0016523,col_unique_011497,BOGOTA,  Bogota D.C.  ,110
col_customer_0016524,col_unique_011498,Bogota,  Bogota D.C.  ,110
col_customer_0016525,col_unique_011499,Cartagena,Bolivar,130
col_customer_0016526,col_unique_011500,Cartagena,Bolivar,130
col_customer_0016527,col_unique_011501,Bogota,Bogota D.C.,110
col_customer_0016528,col_unique_011502,Bogota ,Bogota D.C.,110
col_customer_0016529,col_unique_011503,Bogota,Bogota D.C.,110
col_customer_0016530,col_unique_011504,Monteria,Cordoba,230
col_customer_0016531,col_unique_011505,Bogota,Bogota D.C.,110
col_customer_0016532,col_unique_011506,Medellin,Antioquia,050
col_customer_0016533,col_unique_011507,Bogota,Bogota D.C.,110
col_customer_0016534,col_unique_011508,medellin,Antioquia ,050
col_customer_0016535,col_unique_011508,Medellin ,Antioquia,050
col_customer_0016536,col_unique_011509,Monteria,Cordoba ,230
col_customer_0016537,col_unique_011510,Pereira,Risaralda,660
col_customer_0016538,col_unique_011510,Pereira,Risaralda,660
col_customer_0016539,col_unique_011511, Monteria,Cordoba,230
col_customer_0016540,col_unique_011511,MONTERIA,Cordoba,230
col_customer_0016541,col_unique_011511,Monteria,Cordoba,230
col_customer_0016542,col_unique_011512,Cartagena,Bolivar,130
col_customer_0016543,col_unique_011513,Bogota,bogota d.c.,110
col_customer_0016544,col_unique_011514,Bucaramanga,Santander,680
col_customer_0016545,col_unique_011515,Bogota, Bogota D.C.,110
col_customer_0016546,col_unique_011515,Bogota,Bogota D.C.,110
col_customer_0016547,col_unique_011515,Bogota,Bogota D.C.,110
col_customer_0016548,col_unique_011516,Bucaramanga,santander,680
col_customer_0016549,col_unique_011517,Cucuta,Norte de Santander,540
col_customer_0016550,col_unique_011518,Bogota,Bogota D.C.,110
col_customer_0016551,col_unique_011519,Bogota,Bogota D.C.,110
col_customer_0016552,col_unique_011520,Medellin ,Antioquia,050
col_customer_0016553,col_unique_011521,Medellin,Antioquia,050
col_customer_0016554,col_unique_011521,Medellin,Antioquia,050
col_customer_0016555,col_unique_011522,Bogota,Bogota D.C.,110
col_customer_0016556,col_unique_011523,Popayan,Cauca,190
col_customer_0016557,col_unique_011523,Popayan,Cauca,190
col_customer_0016558,col_unique_011523,Popayan,Cauca,190
col_customer_0016559,col_unique_011523,Popayan,Cauca,190
col_customer_0016560,col_unique_011523,Popayan,Cauca,190
col_customer_0016561,col_unique_011524,Cucuta,Norte de Santander,540
col_customer_0016562,col_unique_011524,Cucuta,Norte de Santander,540
col_customer_0016563,col_unique_011524,Cucuta,Norte de Santander,540
col_customer_0016564,col_unique_011525,Cucuta ,Norte de Santander,540
col_customer_0016565,col_unique_011526,Bogota,Bogota D.C.,110
col_customer_0016566,col_unique_011526,Bogota,Bogota D.C.,110
col_customer_0016567,col_unique_011527,Bogota,Bogota D.C.,110
col_customer_0016568,col_unique_011527,Bogota,Bogota D.C.,110
col_customer_0016569,col_unique_011528,Ibague,Tolima,730
col_customer_0016570,col_unique_011529,Bucaramanga,Santander,680
col_customer_0016571,col_unique_011530,Cali,Valle del Cauca,760
col_customer_0016572,col_unique_011530,Cali,Valle del Cauca,760
col_customer_0016573,col_unique_011530,Cali,Valle del Cauca,760
col_customer_0016574,col_unique_011531,Tunja,Boyaca,150
col_customer_0016575,col_unique_011532,Medellin,Antioquia,050
col_customer_0016576,col_unique_011532,Medellin,Antioquia,050
col_customer_0016577,col_unique_011533,Cali,  Valle del Cauca  ,760
col_customer_0016578,col_unique_011534,Bogota,Bogota D.C.,110
col_customer_0016579,col_unique_011535,Popayan,CAUCA,190
col_customer_0016580,col_unique_011536,Chia,Cundinamarca,250
col_customer_0016581,col_unique_011536,Chia,Cundinamarca,250
col_customer_0016582,col_unique_011536,Chia,Cundinamarca,250
col_customer_0016583,col_unique_011537,Cali,Valle del Cauca,760
col_customer_0016584,col_unique_011538,Bogota,Bogota D.C.,110
col_customer_0016585,col_unique_011538,Bogota,Bogota D.C.,110
col_customer_0016586,col_unique_011538,Bogota,Bogota D.C.,110
col_customer_0016587,col_unique_011539, Medellin,Antioquia,050
col_customer_0016588,col_unique_011540,Pereira,Risaralda,660
col_customer_0016589,col_unique_011540,Pereira,Risaralda,660
col_customer_0016590,col_unique_011541,Santa Marta,Magdalena,470
col_customer_0016591,col_unique_011541,Santa Marta,Magdalena,470
col_customer_0016592,col_unique_011542,Cali,Valle del Cauca,760
col_customer_0016593,col_unique_011542,Cali,Valle del Cauca,760
col_customer_0016594,col_unique_011543,Villavicencio,Meta,500
col_customer_0016595,col_unique_011543,Villavicencio,Meta,500
col_customer_0016596,col_unique_011543,Villavicencio,Meta,500
col_customer_0016597,col_unique_011543,Villavicencio,,500
col_customer_0016598,col_unique_011543,Villavicencio,Meta,500
col_customer_0016599,col_unique_011544,Villavicencio,Meta,500
col_customer_0016600,col_unique_011545,Manizales,Caldas,170
col_customer_0016601,col_unique_011545,Manizales,Caldas,170
col_customer_0016602,col_unique_011546,Cucuta,Norte de Santander,540
col_customer_0016603,col_unique_011546,Cucuta,Norte de Santander,540
col_customer_0016604,col_unique_011547,Barranquilla,ATLANTICO,080
col_customer_0016605,col_unique_011548,Bogota,Bogota D.C.,110
col_customer_0016606,col_unique_011549,Medellin,Antioquia,050
col_customer_0016607,col_unique_011550,Bogota,Bogota D.C.,110
col_customer_0016608,col_unique_011551,Cucuta,Norte de Santander,540
col_customer_0016609,col_unique_011552,Valledupar,Cesar,200
col_customer_0016610,col_unique_011553,Bogota,Bogota D.C. ,110
col_customer_0016611,col_unique_011553,Bogota,Bogota D.C.,110
col_customer_0016612,col_unique_011554,Bogota,Bogota D.C.,110
col_customer_0016613,col_unique_011555,Santa Marta,Magdalena,470
col_customer_0016614,col_unique_011555,Santa Marta,Magdalena,470
col_customer_0016615,col_unique_011555,Santa Marta,Magdalena,470
col_customer_0016616,col_unique_011555,Santa Marta,Magdalena,470
col_customer_0016617,col_unique_011556,Medellin ,Antioquia,050
col_customer_0016618,col_unique_011557,Bogota,BOGOTA D.C.,110
col_customer_0016619,col_unique_011558,Medellin,ANTIOQUIA,050
col_customer_0016620,col_unique_011559,Bogota,Bogota D.C.,110
col_customer_0016621,col_unique_011560,Bogota,Bogota D.C.,110
col_customer_0016622,col_unique_011560,Bogota,Bogota D.C.,110
col_customer_0016623,col_unique_011560,Bogota,Bogota D.C.,110
col_customer_0016624,col_unique_011561,Neiva,Huila,410
col_customer_0016625,col_unique_011561,Neiva,Huila,410
col_customer_0016626,col_unique_011562,Medellin ,Antioquia,050
col_customer_0016627,col_unique_011562,medellin,Antioquia,050
col_customer_0016628,col_unique_011563,Pereira,Risaralda,660
col_customer_0016629,col_unique_011564,Bogota,Bogota D.C.,110
col_customer_0016630,col_unique_011564,Bogota,Bogota D.C.,110
col_customer_0016631,col_unique_011565,MEDELLIN,Antioquia,050
col_customer_0016632,col_unique_011566,Pasto,Narino,520
col_customer_0016633,col_unique_011567,Medellin,Antioquia,050
col_customer_0016634,col_unique_011568,Cali,Valle del Cauca,760
col_customer_0016635,col_unique_011569,Bucaramanga,Santander,680
col_customer_0016636,col_unique_011570, Pereira,Risaralda,660
col_customer_0016637,col_unique_011571,Bucaramanga,Santander,680
col_customer_0016638,col_unique_011572,Bogota,Bogota D.C.,110
col_customer_0016639,col_unique_011572,Bogota,Bogota D.C.,110
col_customer_0016640,col_unique_011572, Bogota,Bogota D.C.,110
col_customer_0016641,col_unique_011573,Cali,Valle del Cauca,760
col_customer_0016642,col_unique_011574,  Ibague  ,Tolima,730
col_customer_0016643,col_unique_011575,PEREIRA,Risaralda,660
col_customer_0016644,col_unique_011575,Pereira,Risaralda,660
col_customer_0016645,col_unique_011575,Pereira,Risaralda,660
col_customer_0016646,col_unique_011576,Barranquilla,Atlantico ,080
col_customer_0016647,col_unique_011577,Barranquilla ,Atlantico,080
col_customer_0016648,col_unique_011578,Manizales,Caldas,170
col_customer_0016649,col_unique_011579,Popayan,Cauca,190
col_customer_0016650,col_unique_011579,Popayan,  Cauca  ,190
col_customer_0016651,col_unique_011580,Cartagena,Bolivar,130
col_customer_0016652,col_unique_011581,  Bogota  ,Bogota D.C.,110
col_customer_0016653,col_unique_011581,Bogota,Bogota D.C. ,110
col_customer_0016654,col_unique_011582,Medellin,Antioquia,050
col_customer_0016655,col_unique_011582,Medellin,Antioquia,050
col_customer_0016656,col_unique_011583,Bogota,Bogota D.C.,
col_customer_0016657,col_unique_011584,Cali,Valle del Cauca,760
col_customer_0016658,col_unique_011585,Bogota,Bogota D.C.,110
col_customer_0016659,col_unique_011586,Chia,Cundinamarca,250
col_customer_0016660,col_unique_011587,Chia,Cundinamarca,250
col_customer_0016661,col_unique_011587,Chia, Cundinamarca,250
col_customer_0016662,col_unique_011588,Villavicencio,Meta,500
col_customer_0016663,col_unique_011589,Bogota,Bogota D.C.,110
col_customer_0016664,col_unique_011590,Medellin,Antioquia,050
col_customer_0016665,col_unique_011591,Bogota,Bogota D.C.,110
col_customer_0016666,col_unique_011592,Cali,Valle del Cauca,760
col_customer_0016667,col_unique_011593,MEDELLIN,Antioquia,050
col_customer_0016668,col_unique_011593,Medellin, Antioquia,050
col_customer_0016669,col_unique_011594,Cali,Valle del Cauca,760
col_customer_0016670,col_unique_011595,Armenia,Quindio,630
col_customer_0016671,col_unique_011596,Bogota,Bogota D.C.,110
col_customer_0016672,col_unique_011597,Bogota,Bogota D.C.,110
col_customer_0016673,col_unique_011598,Cali,Valle del Cauca,760
col_customer_0016674,col_unique_011598,Cali,Valle del Cauca,760
col_customer_0016675,col_unique_011598,Cali,Valle del Cauca,760
col_customer_0016676,col_unique_011599,Bogota,BOGOTA D.C.,110
col_customer_0016677,col_unique_011600,Chia,Cundinamarca,250
col_customer_0016678,col_unique_011601,Barranquilla,Atlantico,080
col_customer_0016679,col_unique_011602,  Medellin  ,Antioquia,050
col_customer_0016680,col_unique_011603,Tunja,Boyaca,150
col_customer_0016681,col_unique_011604,Cali,Valle del Cauca,760
col_customer_0016682,col_unique_011605,Cartagena,Bolivar,130
col_customer_0016683,col_unique_011605,Cartagena,Bolivar,130
col_customer_0016684,col_unique_011605,Cartagena,Bolivar,130
col_customer_0016685,col_unique_011605,CARTAGENA,Bolivar,130
col_customer_0016686,col_unique_011606,Bucaramanga,Santander,680
col_customer_0016687,col_unique_011607,Bogota,Bogota D.C.,110
col_customer_0016688,col_unique_011608,Bogota,Bogota D.C.,110
col_customer_0016689,col_unique_011608,Bogota,Bogota D.C.,110
col_customer_0016690,col_unique_011609,Bogota,Bogota D.C.,110
col_customer_0016691,col_unique_011609,BOGOTA,Bogota D.C.,110
col_customer_0016692,col_unique_011610,Medellin,  Antioquia  ,050
col_customer_0016693,col_unique_011611,Medellin,,050
col_customer_0016694,col_unique_011611,Medellin,Antioquia,050
col_customer_0016695,col_unique_011612,Bogota,Bogota D.C.,110
col_customer_0016696,col_unique_011612,Bogota,Bogota D.C.,110
col_customer_0016697,col_unique_011613,Medellin,Antioquia,050
col_customer_0016698,col_unique_011614,Bogota,Bogota D.C.,110
col_customer_0016699,col_unique_011615, Cartagena,Bolivar,130
col_customer_0016700,col_unique_011615,Cartagena,Bolivar,130
col_customer_0016701,col_unique_011616,Cucuta ,Norte de Santander,540
col_customer_0016702,col_unique_011617,Cali,VALLE DEL CAUCA,760
col_customer_0016703,col_unique_011618,Cartagena,BOLIVAR,130
col_customer_0016704,col_unique_011619,Barranquilla,Atlantico,080
col_customer_0016705,col_unique_011619,Barranquilla ,Atlantico,080
col_customer_0016706,col_unique_011619,Barranquilla,Atlantico,080
col_customer_0016707,col_unique_011620,Cali,Valle del Cauca,760
col_customer_0016708,col_unique_011621,Cali ,Valle del Cauca,760
col_customer_0016709,col_unique_011621,Cali ,Valle del Cauca,760
col_customer_0016710,col_unique_011622,Pereira,Risaralda,660
col_customer_0016711,col_unique_011623,Manizales,Caldas,170
col_customer_0016712,col_unique_011623,Manizales,Caldas,170
col_customer_0016713,col_unique_011624,Bogota,Bogota D.C.,110
col_customer_0016714,col_unique_011625,Tunja,Boyaca,150
col_customer_0016715,col_unique_011625,Tunja,Boyaca,150
col_customer_0016716,col_unique_011626,Pereira,Risaralda,660
col_customer_0016717,col_unique_011627,Bogota,  Bogota D.C.  ,110
col_customer_0016718,col_unique_011627,Bogota,Bogota D.C.,110
col_customer_0016719,col_unique_011627,Bogota,Bogota D.C.,110
col_customer_0016720,col_unique_011627,Bogota,Bogota D.C.,110
col_customer_0016721,col_unique_011628,Tunja,Boyaca,150
col_customer_0016722,col_unique_011628,Tunja,Boyaca,150
col_customer_0016723,col_unique_011628,Tunja ,Boyaca,150
col_customer_0016724,col_unique_011628,Tunja,Boyaca,150
col_customer_0016725,col_unique_011629,Barranquilla,Atlantico,080
col_customer_0016726,col_unique_011629,Barranquilla,Atlantico,080
col_customer_0016727,col_unique_011630,Medellin,Antioquia,050
col_customer_0016728,col_unique_011631,Bogota,Bogota D.C.,110
col_customer_0016729,col_unique_011632,Medellin,Antioquia,050
col_customer_0016730,col_unique_011633,Manizales,Caldas,170
col_customer_0016731,col_unique_011634,Bogota ,Bogota D.C.,110
col_customer_0016732,col_unique_011635,cali, Valle del Cauca,760
col_customer_0016733,col_unique_011636,Villavicencio,Meta,500
col_customer_0016734,col_unique_011637,Ibague,Tolima,730
col_customer_0016735,col_unique_011638, Cucuta,Norte de Santander,540
col_customer_0016736,col_unique_011638,Cucuta,Norte de Santander,540
col_customer_0016737,col_unique_011638,Cucuta,Norte de Santander,540
col_customer_0016738,col_unique_011638,Cucuta,Norte de Santander,540
col_customer_0016739,col_unique_011638,Cucuta,Norte de Santander,540
col_customer_0016740,col_unique_011639,Cali,Valle del Cauca,760
col_customer_0016741,col_unique_011640,Bogota,Bogota D.C.,110
col_customer_0016742,col_unique_011641,Cali,Valle del Cauca,760
col_customer_0016743,col_unique_011642,Bogota,Bogota D.C.,110
col_customer_0016744,col_unique_011642,Bogota,Bogota D.C.,110
col_customer_0016745,col_unique_011643,Bogota,Bogota D.C.,110
col_customer_0016746,col_unique_011643,Bogota,Bogota D.C.,110
col_customer_0016747,col_unique_011643,Bogota,Bogota D.C.,110
col_customer_0016748,col_unique_011644,Bogota,Bogota D.C.,110
col_customer_0016749,col_unique_011644,Bogota,Bogota D.C.,110
col_customer_0016750,col_unique_011645,Barranquilla,Atlantico,080
col_customer_0016751,col_unique_011645,Barranquilla,atlantico,080
col_customer_0016752,col_unique_011646,Bucaramanga,Santander,680
col_customer_0016753,col_unique_011646,  Bucaramanga  ,Santander,680
col_customer_0016754,col_unique_011646,Bucaramanga,Santander,680
col_customer_0016755,col_unique_011647, Bogota,Bogota D.C.,110
col_customer_0016756,col_unique_011648,Bogota,Bogota D.C.,110
col_customer_0016757,col_unique_011649,Chia,Cundinamarca,250
col_customer_0016758,col_unique_011649,Chia,Cundinamarca,250
col_customer_0016759,col_unique_011650,Cali,  Valle del Cauca  ,760
col_customer_0016760,col_unique_011651,Cartagena,bolivar,130
col_customer_0016761,col_unique_011651,Cartagena,Bolivar,130
col_customer_0016762,col_unique_011651,,Bolivar,130
col_customer_0016763,col_unique_011652,Bogota,Bogota D.C.,110
col_customer_0016764,col_unique_011653,Bogota,Bogota D.C.,110
col_customer_0016765,col_unique_011654,Bogota,Bogota D.C.,
col_customer_0016766,col_unique_011655,Bucaramanga,Santander,680
col_customer_0016767,col_unique_011655,bucaramanga,Santander,680
col_customer_0016768,col_unique_011656,Chia,Cundinamarca,250
col_customer_0016769,col_unique_011657,Valledupar,Cesar,200
col_customer_0016770,col_unique_011658,Cali,Valle del Cauca,760
col_customer_0016771,col_unique_011658,Cali,Valle del Cauca,760
col_customer_0016772,col_unique_011659,Bogota,Bogota D.C.,110
col_customer_0016773,col_unique_011659,Bogota,Bogota D.C.,110
col_customer_0016774,col_unique_011660,CALI,Valle del Cauca,760
col_customer_0016775,col_unique_011661,Medellin,Antioquia,050
col_customer_0016776,col_unique_011661, Medellin,Antioquia,050
col_customer_0016777,col_unique_011662,Bogota,Bogota D.C.,110
col_customer_0016778,col_unique_011662,Bogota,Bogota D.C.,
col_customer_0016779,col_unique_011663,Chia,Cundinamarca,250
col_customer_0016780,col_unique_011663,Chia,Cundinamarca,250
col_customer_0016781,col_unique_011664,Neiva,Huila,410
col_customer_0016782,col_unique_011665,Chia,Cundinamarca,250
col_customer_0016783,col_unique_011666,Bogota,Bogota D.C.,110
col_customer_0016784,col_unique_011667,Tunja,Boyaca,150
col_customer_0016785,col_unique_011668,Barranquilla,Atlantico,080
col_customer_0016786,col_unique_011669,Medellin,Antioquia,050
col_customer_0016787,col_unique_011669,Medellin,Antioquia,050
col_customer_0016788,col_unique_011670,Cucuta,Norte de Santander,540
col_customer_0016789,col_unique_011671,Bogota,Bogota D.C.,110
col_customer_0016790,col_unique_011671,Bogota,Bogota D.C.,110
col_customer_0016791,col_unique_011672,Barranquilla,Atlantico,080
col_customer_0016792,col_unique_011673,Barranquilla,Atlantico,080
col_customer_0016793,col_unique_011673,Barranquilla,Atlantico,080
col_customer_0016794,col_unique_011673,Barranquilla,Atlantico,080
col_customer_0016795,col_unique_011674,Cali,Valle del Cauca,760
col_customer_0016796,col_unique_011675,Bogota,Bogota D.C.,110
col_customer_0016797,col_unique_011675,Bogota,Bogota D.C.,110
col_customer_0016798,col_unique_011676,Chia,CUNDINAMARCA,250
col_customer_0016799,col_unique_011677,Medellin,Antioquia,050
col_customer_0016800,col_unique_011678,Bogota,Bogota D.C.,110
col_customer_0016801,col_unique_011678,Bogota,Bogota D.C.,110
col_customer_0016802,col_unique_011678,Bogota ,  Bogota D.C.  ,110
col_customer_0016803,col_unique_011678, Bogota,Bogota D.C.,110
col_customer_0016804,col_unique_011678,Bogota,Bogota D.C.,110
col_customer_0016805,col_unique_011679,Medellin,Antioquia,050
col_customer_0016806,col_unique_011679,Medellin,Antioquia,050
col_customer_0016807,col_unique_011680,Santa Marta ,Magdalena,470
col_customer_0016808,col_unique_011681,Villavicencio,Meta,500
col_customer_0016809,col_unique_011681,Villavicencio,Meta,500
col_customer_0016810,col_unique_011682,Medellin,Antioquia,050
col_customer_0016811,col_unique_011683,Cali,Valle del Cauca,
col_customer_0016812,col_unique_011683,Cali,Valle del Cauca,760
col_customer_0016813,col_unique_011684,Bogota,Bogota D.C.,110
col_customer_0016814,col_unique_011685,Villavicencio,Meta,500
col_customer_0016815,col_unique_011686,Ibague,Tolima,730
col_customer_0016816,col_unique_011687,Ibague,TOLIMA,730
col_customer_0016817,col_unique_011687,Ibague,Tolima,730
col_customer_0016818,col_unique_011687,Ibague,  Tolima  ,730
col_customer_0016819,col_unique_011688,Ibague,Tolima,730
col_customer_0016820,col_unique_011689,Medellin,Antioquia,050
col_customer_0016821,col_unique_011690,Valledupar,Cesar,200
col_customer_0016822,col_unique_011690,Valledupar,Cesar,200
col_customer_0016823,col_unique_011690,Valledupar,Cesar,200
col_customer_0016824,col_unique_011690,Valledupar,Cesar,200
col_customer_0016825,col_unique_011691,Santa Marta,Magdalena,470
col_customer_0016826,col_unique_011692,Barranquilla,Atlantico,080
col_customer_0016827,col_unique_011693,Barranquilla,Atlantico,080
col_customer_0016828,col_unique_011694,Barranquilla,Atlantico,080
col_customer_0016829,col_unique_011694, Barranquilla,Atlantico,080
col_customer_0016830,col_unique_011694,Barranquilla,Atlantico,080
col_customer_0016831,col_unique_011695,Popayan,Cauca,190
col_customer_0016832,col_unique_011695,Popayan,Cauca,190
col_customer_0016833,col_unique_011695,Popayan,Cauca,190
col_customer_0016834,col_unique_011696,Medellin,  Antioquia  ,050
col_customer_0016835,col_unique_011697,Bogota,Bogota D.C.,110
col_customer_0016836,col_unique_011698,Barranquilla,Atlantico,080
col_customer_0016837,col_unique_011699,Cali,Valle del Cauca,760
col_customer_0016838,col_unique_011699,Cali,Valle del Cauca,760
col_customer_0016839,col_unique_011700,Ibague,Tolima,730
col_customer_0016840,col_unique_011701,Bogota,Bogota D.C.,110
col_customer_0016841,col_unique_011702,Bogota,Bogota D.C.,110
col_customer_0016842,col_unique_011703,Neiva ,Huila,410
col_customer_0016843,col_unique_011703,Neiva,Huila,410
col_customer_0016844,col_unique_011704,Barranquilla,Atlantico,080
col_customer_0016845,col_unique_011705,Bogota, Bogota D.C.,110
col_customer_0016846,col_unique_011706,Cartagena,Bolivar,130
col_customer_0016847,col_unique_011707,Bogota,Bogota D.C.,110
col_customer_0016848,col_unique_011708,,Cauca,190
col_customer_0016849,col_unique_011709,Cali,Valle del Cauca,760
col_customer_0016850,col_unique_011710,Bogota,Bogota D.C.,110
col_customer_0016851,col_unique_011711,Medellin, Antioquia,050
col_customer_0016852,col_unique_011712,Cali,Valle del Cauca,760
col_customer_0016853,col_unique_011713,Cartagena,Bolivar,130
col_customer_0016854,col_unique_011713,Cartagena,Bolivar,130
