order_id,order_item_id,product_id,seller_id,product_category,shipping_limit_date,price,freight_value,currency
col_order_0005467,2,col_rare_prod_0026,col_seller_0066,mascotas,2024-02-02,136800.00,21600.00,COP
col_order_0005467,3,col_prod_00244,col_seller_0022,mascotas,2024-01-31,120700.00,15400.00,COP
col_order_0005468,1,col_prod_00368,col_seller_0022,moda,2025-01-06,190400.00,19000.00,COP
col_order_0005468,2,col_prod_00098,col_seller_0062,tecnologia,2025-01-02,635400.00,29300.00,COP
col_order_0005469,1,col_prod_00334,col_seller_0004,hogar,2025-04-09,97300.00,19500.00,COP
col_order_0005470,1,col_prod_00191,col_seller_0070,mercado,2025-08-22,70200.00,21200.00,COP
col_order_0005470,2,col_prod_00374,col_seller_0106,belleza,2025-08-25,62200.00,18500.00,COP
col_order_0005470,3,col_prod_00515,col_seller_0018,moda,2025-08-26,134100.00,21600.00,COP
col_order_0005470,4,col_prod_00461,col_seller_0042,belleza,2025-08-21,92100.00,21900.00,COP
col_order_0005470,5,col_prod_00190,col_seller_0028,celulares,2025-08-24,631500.00,36800.00,COP
col_order_0005471,1,col_prod_00351,col_seller_0118,juguetes,2025-11-26,138500.00,16900.00,COP
col_order_0005472,1,col_prod_00157,col_seller_0024,accesorios_moto,2025-05-10,164800.00,20600.00,COP
col_order_0005473,1,col_prod_00326,col_seller_0061,,2024-09-22,572800.00,41000.00,COP
col_order_0005474,1,col_prod_00401,col_seller_0021,mercado,2025-04-27,69000.00,16800.00,COP
col_order_0005474,2,col_prod_00525,col_seller_0058,tecnologia,2025-05-01,286400.00,17800.00,COP
col_order_0005474,3,col_prod_00597,col_seller_0077,belleza,2025-04-28,82000.00,13400.00,COP
col_order_0005475,1,col_prod_00269,col_seller_0035,belleza,2025-10-14,73100.00,15300.00,COP
col_order_0005476,1,col_prod_00580,col_seller_0009,hogar,2025-04-03,193800.00,17300.00,COP
col_order_0005477,1,col_prod_00278,col_seller_0045,hogar,2025-09-10,130900.00,16800.00,COP
col_order_0005477,2,col_prod_00150,col_seller_0001,salud,2025-09-06,104000.00,17800.00,COP
col_order_0005478,1,col_prod_00584,col_seller_0032,tecnologia,2024-12-19,374700.00,32400.00,COP
col_order_0005478,2,col_prod_00322,col_seller_0026,mascotas,2024-12-15,156100.00,20000.00,COP
col_order_0005479,1,col_prod_00564,col_seller_0014,hogar,2025-04-28,156300.00,10900.00,COP
col_order_0005479,2,col_prod_00478,col_seller_0045,mascotas,2025-04-27,144800.00,19800.00,COP
col_order_0005480,1,col_prod_00338,col_seller_0041,juguetes,2024-09-29,144200.00,19600.00,COP
col_order_0005481,1,col_prod_00439,col_seller_0087,mascotas,2024-01-16,107000.00,16900.00,COP
col_order_0005481,2,col_prod_00140,col_seller_0014,,2024-01-17,101000.00,17200.00,COP
col_order_0005482,1,col_prod_00080,col_seller_0016,salud,2025-01-05,129200.00,16200.00,COP
col_order_0005482,2,col_prod_00469,col_seller_0017,hogar,2025-01-03,177000.00,15800.00,COP
col_order_0005482,3,col_prod_00403,col_seller_0091,celulares,2025-01-05,690500.00,34000.00,COP
col_order_0005482,4,col_prod_00373,col_seller_0118,mascotas,2025-01-02,113200.00,18400.00,COP
col_order_0005482,5,col_prod_00582,col_seller_0006,mercado,2025-01-04,78900.00,13800.00,COP
col_order_0005483,1,col_prod_00137,col_seller_0085,libros,2025-04-13,63100.00,15700.00,COP
col_order_0005483,2,col_prod_00053,col_seller_0064,tecnologia,2025-04-12,551900.00,45800.00,COP
col_order_0005483,3,col_prod_00536,col_seller_0106,tecnologia,2025-04-11,327700.00,27400.00,COP
col_order_0005483,4,col_prod_00026,col_seller_0075,moda,2025-04-11,131700.00,18200.00,COP
col_order_0005484,1,col_prod_00205,col_seller_0118,belleza,2025-08-15,143000.00,14500.00,COP
col_order_0005485,1,col_prod_00573,col_seller_0066,libros,2024-08-20,61900.00,19300.00,COP
col_order_0005486,1,col_prod_00310,col_seller_0012,hogar,2025-04-30,157000.00,14200.00,COP
col_order_0005487,1,col_prod_00365,col_seller_0099,juguetes,2025-07-01,126000.00,18600.00,COP
col_order_0005487,2,col_prod_00547,col_seller_0002,moda,2025-07-03,105100.00,13300.00,COP
col_order_0005488,1,col_prod_00373,col_seller_0099,tecnologia,2025-11-29,421900.00,29900.00,COP
col_order_0005489,1,col_prod_00041,col_seller_0058,deportes,2025-01-03,85900.00,18100.00,COP
col_order_0005489,2,col_prod_00100,col_seller_0043,hogar,2025-01-05,197600.00,18800.00,COP
col_order_0005490,1,col_prod_00467,col_seller_0043,moda,2024-12-02,138200.00,21900.00,COP
col_order_0005490,2,col_prod_00016,col_seller_0073,deportes,2024-12-05,183500.00,16600.00,COP
col_order_0005490,3,col_prod_00467,col_seller_0099,juguetes,2024-12-01,95500.00,13300.00,COP
col_order_0005490,4,col_prod_00193,col_seller_0034,mercado,2024-11-30,95000.00,20200.00,COP
col_order_0005490,5,col_rare_prod_0023,col_seller_0016,hogar,2024-12-02,228100.00,26500.00,COP
col_order_0005491,1,col_prod_00291,col_seller_0014,hogar,2024-11-07,193500.00,19900.00,COP
col_order_0005491,2,col_prod_00019,col_seller_0103,belleza,2024-11-03,48300.00,12100.00,COP
col_order_0005491,3,col_prod_00060,col_seller_0054,belleza,2024-11-04,94000.00,17100.00,COP
col_order_0005493,1,col_prod_00356,col_seller_0117,electrodomesticos,2024-04-17,983600.00,42600.00,COP
col_order_0005493,2,col_rare_prod_0028,col_seller_0065,deportes,2024-04-21,183400.00,23200.00,COP
col_order_0005494,1,col_prod_00075,col_seller_0021,deportes,2024-11-17,130600.00,14800.00,COP
col_order_0005495,1,col_prod_00261,col_seller_0042,salud,2025-01-04,95300.00,16800.00,COP
col_order_0005496,1,col_prod_00028,col_seller_0091,mercado,2025-04-11,67600.00,22000.00,COP
col_order_0005496,2,col_rare_prod_0025,col_seller_0078,celulares,2025-04-13,495000.00,37700.00,COP
col_order_0005497,1,col_prod_00058,col_seller_0103,tecnologia,2025-07-29,499100.00,38200.00,COP
col_order_0005497,2,col_prod_00406,col_seller_0088,mercado,2025-07-29,74100.00,23700.00,COP
col_order_0005498,1,col_rare_prod_0030,col_seller_0117,belleza,2025-10-19,111700.00,17000.00,COP
col_order_0005499,1,col_prod_00269,col_seller_0071,moda,2025-01-21,135900.00,12100.00,COP
col_order_0005501,1,col_prod_00323,col_seller_0072,tecnologia,2024-12-20,449400.00,21100.00,COP
col_order_0005502,1,col_prod_00264,col_seller_0035,moda,2024-01-14,166200.00,18200.00,COP
col_order_0005503,1,col_prod_00057,col_seller_0033,hogar,2024-11-20,157500.00,21700.00,COP
col_order_0005504,1,col_prod_00321,col_seller_0028,libros,2025-03-19,60000.00,12900.00,COP
col_order_0005505,1,col_prod_00271,col_seller_0040,tecnologia,2025-06-03,569100.00,43500.00,COP
col_order_0005506,1,col_rare_prod_0018,col_seller_0069,mercado,2025-07-25,77100.00,13100.00,COP
col_order_0005507,1,col_prod_00340,col_seller_0100,juguetes,2025-06-10,96300.00,19500.00,COP
col_order_0005508,1,col_prod_00253,col_seller_0115,celulares,2024-07-17,964500.00,46200.00,COP
col_order_0005509,1,col_prod_00036,col_seller_0098,mercado,2025-01-30,87800.00,20300.00,COP
col_order_0005511,1,col_prod_00205,col_seller_0054,moda,2024-12-25,113400.00,19300.00,COP
col_order_0005511,2,col_prod_00039,col_seller_0086,,2024-12-23,179000.00,19200.00,COP
col_order_0005512,1,col_prod_00330,col_seller_0027,celulares,2024-03-17,570600.00,24800.00,COP
col_order_0005514,1,col_prod_00600,col_seller_0024,moda,2024-07-06,138400.00,24000.00,COP
col_order_0005515,1,col_prod_00511,col_seller_0117,deportes,2024-08-28,131800.00,13200.00,COP
col_order_0005516,1,col_prod_00496,col_seller_0120,mascotas,2025-06-04,94300.00,23100.00,COP
col_order_0005517,1,col_prod_00358,col_seller_0045,moda,2025-04-26,129900.00,24600.00,COP
col_order_0005517,2,col_prod_00457,col_seller_0043,salud,2025-04-30,98300.00,26400.00,COP
col_order_0005518,1,col_prod_00257,col_seller_0027,mercado,2025-04-17,73800.00,13200.00,COP
col_order_0005518,2,col_prod_00498,col_seller_0056,moda,2025-04-19,178900.00,22500.00,COP
col_order_0005518,3,col_prod_00431,col_seller_0070,mascotas,2025-04-21,84200.00,12800.00,COP
col_order_0005519,1,col_prod_00409,col_seller_0055,celulares,2024-02-06,466300.00,38000.00,COP
col_order_0005519,2,col_prod_00299,col_seller_0072,accesorios_moto,2024-02-08,163000.00,14800.00,COP
col_order_0005519,3,col_prod_00430,col_seller_0045,mascotas,2024-02-10,118400.00,18200.00,COP
col_order_0005519,4,col_prod_00214,col_seller_0062,belleza,2024-02-10,85300.00,16100.00,COP
col_order_0005519,5,col_prod_00512,col_seller_0031,salud,2024-02-09,114400.00,24700.00,COP
col_order_0005519,6,col_prod_00234,col_seller_0080,juguetes,2024-02-07,111600.00,21800.00,COP
col_order_0005520,1,col_prod_00179,col_seller_0096,belleza,2024-03-02,58800.00,13000.00,COP
col_order_0005521,1,col_prod_00220,col_seller_0111,mascotas,2024-05-11,104800.00,15700.00,COP
col_order_0005522,1,col_prod_00133,col_seller_0093,moda,2025-01-19,97300.00,18300.00,COP
col_order_0005522,2,col_prod_00060,col_seller_0072,deportes,2025-01-17,196500.00,26700.00,COP
col_order_0005524,1,col_prod_00430,col_seller_0054,moda,2025-05-16,123900.00,22200.00,COP
col_order_0005525,1,col_prod_00243,col_seller_0048,celulares,2025-11-25,430000.00,32700.00,COP
col_order_0005526,1,col_prod_00060,col_seller_0118,hogar,2024-09-13,165800.00,14300.00,COP
col_order_0005528,1,col_prod_00114,col_seller_0098,moda,2025-08-22,193400.00,15400.00,COP
col_order_0005531,1,col_prod_00149,col_seller_0102,deportes,2024-12-27,140100.00,22800.00,COP
col_order_0005531,2,col_prod_00520,col_seller_0078,tecnologia,2024-12-24,424700.00,,COP
col_order_0005532,1,col_prod_00185,col_seller_0077,accesorios_moto,2025-04-28,135100.00,22100.00,COP
col_order_0005533,1,col_prod_00178,col_seller_0001,mercado,2025-07-28,95700.00,17100.00,COP
col_order_0005534,1,col_prod_00067,col_seller_0062,moda,2024-02-07,122300.00,10900.00,COP
col_order_0005534,2,col_rare_prod_0008,col_seller_0034,juguetes,2024-02-12,95100.00,18500.00,COP
col_order_0005534,3,col_prod_00533,col_seller_0006,juguetes,2024-02-08,91800.00,,COP
col_order_0005534,4,col_prod_00388,col_seller_0082,hogar,2024-02-12,186900.00,17000.00,COP
col_order_0005535,1,col_prod_00407,col_seller_0072,salud,2024-04-07,108600.00,19800.00,COP
col_order_0005536,1,col_prod_00115,col_seller_0066,mascotas,2024-07-23,181100.00,15100.00,COP
col_order_0005537,1,col_prod_00127,col_seller_0022,mascotas,2024-09-14,103600.00,18400.00,COP
col_order_0005538,1,col_prod_00193,col_seller_0095,moda,2025-02-07,113700.00,19100.00,COP
col_order_0005539,1,col_prod_00110,col_seller_0010,accesorios_moto,2025-09-09,154300.00,16300.00,COP
col_order_0005539,2,col_prod_00165,col_seller_0101,deportes,2025-09-11,204200.00,20200.00,COP
col_order_0005539,3,col_prod_00437,col_seller_0064,moda,2025-09-11,115500.00,20700.00,COP
col_order_0005540,1,col_prod_00410,col_seller_0101,tecnologia,2024-02-19,468800.00,24000.00,COP
col_order_0005540,2,col_prod_00300,col_seller_0025,hogar,2024-02-22,194300.00,22300.00,COP
col_order_0005540,3,col_prod_00004,col_seller_0067,tecnologia,2024-02-21,438200.00,35800.00,COP
col_order_0005541,1,col_prod_00288,col_seller_0043,juguetes,2024-10-06,122500.00,21200.00,COP
col_order_0005541,2,col_prod_00355,col_seller_0107,libros,2024-10-08,45100.00,18700.00,COP
col_order_0005541,3,col_prod_00290,col_seller_0054,juguetes,2024-10-06,113200.00,23200.00,COP
col_order_0005541,4,col_prod_00057,col_seller_0013,tecnologia,2024-10-05,410600.00,20200.00,COP
col_order_0005543,1,col_prod_00012,col_seller_0046,belleza,2025-07-17,87900.00,9700.00,COP
col_order_0005544,1,col_prod_00255,col_seller_0023,hogar,2025-01-14,219400.00,28300.00,COP
col_order_0005544,2,col_prod_00177,col_seller_0013,celulares,2025-01-17,903800.00,48900.00,COP
col_order_0005544,3,col_prod_00411,col_seller_0041,mercado,2025-01-19,80200.00,9900.00,COP
col_order_0005545,1,col_prod_00365,col_seller_0049,moda,2024-09-30,109300.00,16000.00,COP
col_order_0005546,1,col_prod_00125,col_seller_0059,libros,2024-12-31,59500.00,10500.00,COP
col_order_0005546,2,col_prod_00315,col_seller_0009,electrodomesticos,2024-12-31,942900.00,56400.00,COP
col_order_0005546,3,col_prod_00563,col_seller_0087,tecnologia,2025-01-05,323800.00,27100.00,COP
col_order_0005547,1,col_prod_00317,col_seller_0047,juguetes,2025-03-30,96100.00,16800.00,COP
col_order_0005548,1,col_prod_00462,col_seller_0039,tecnologia,2024-01-05,731700.00,31300.00,COP
col_order_0005549,1,col_prod_00429,col_seller_0119,celulares,2025-03-08,574200.00,27000.00,COP
col_order_0005549,2,col_prod_00242,col_seller_0012,accesorios_moto,2025-03-13,155400.00,24100.00,COP
col_order_0005550,1,col_prod_00307,col_seller_0080,belleza,2025-06-15,109500.00,16000.00,COP
col_order_0005550,2,col_prod_00309,col_seller_0007,hogar,2025-06-15,207100.00,22500.00,COP
col_order_0005550,3,col_prod_00404,col_seller_0057,mercado,2025-06-18,74300.00,11500.00,COP
col_order_0005550,4,col_prod_00289,col_seller_0002,accesorios_moto,2025-06-16,157300.00,15100.00,COP
col_order_0005551,1,col_prod_00216,col_seller_0032,tecnologia,2025-02-11,463500.00,31200.00,COP
col_order_0005551,2,col_rare_prod_0004,col_seller_0078,deportes,2025-02-13,167300.00,17400.00,COP
col_order_0005552,1,col_prod_00567,col_seller_0001,libros,2025-06-04,66700.00,19300.00,COP
col_order_0005552,2,col_prod_00382,col_seller_0102,libros,2025-06-03,79300.00,12400.00,COP
col_order_0005552,3,col_prod_00438,col_seller_0115,libros,2025-06-02,55700.00,8900.00,COP
col_order_0005554,1,col_prod_00127,col_seller_0076,celulares,2024-10-02,513000.00,24500.00,COP
col_order_0005554,2,col_prod_00585,col_seller_0013,accesorios_moto,2024-09-28,138000.00,14900.00,COP
col_order_0005554,3,col_prod_00170,col_seller_0042,moda,2024-09-30,112800.00,22200.00,COP
col_order_0005555,1,col_prod_00035,col_seller_0086,mascotas,2024-06-29,91400.00,13000.00,COP
col_order_0005555,2,col_prod_00108,col_seller_0095,hogar,2024-06-29,196500.00,26900.00,COP
col_order_0005556,1,col_prod_00014,col_seller_0089,hogar,2024-08-07,120300.00,19900.00,COP
col_order_0005557,1,col_prod_00530,col_seller_0048,mercado,2024-09-28,85900.00,13600.00,COP
col_order_0005558,1,col_prod_00161,col_seller_0099,celulares,2025-07-09,480400.00,39000.00,COP
col_order_0005559,1,col_prod_00334,col_seller_0013,salud,2025-02-15,120000.00,22800.00,COP
col_order_0005561,1,col_prod_00392,col_seller_0118,juguetes,2025-09-02,118500.00,16000.00,COP
col_order_0005562,1,col_prod_00159,col_seller_0039,hogar,2024-02-20,206200.00,22600.00,COP
col_order_0005563,1,col_prod_00110,col_seller_0108,hogar,2024-03-18,181400.00,18200.00,COP
col_order_0005563,2,col_prod_00326,col_seller_0049,moda,2024-03-21,131700.00,18000.00,COP
col_order_0005564,1,col_prod_00240,col_seller_0044,mercado,2024-04-29,64000.00,10100.00,COP
col_order_0005565,1,col_prod_00092,col_seller_0004,hogar,2024-03-29,238300.00,27100.00,COP
col_order_0005565,2,col_prod_00197,col_seller_0120,deportes,2024-03-29,148000.00,21600.00,COP
col_order_0005566,1,col_prod_00353,col_seller_0059,deportes,2024-07-04,159100.00,23500.00,COP
col_order_0005566,2,col_prod_00461,col_seller_0070,hogar,2024-07-08,224600.00,19400.00,COP
col_order_0005566,3,col_prod_00242,col_seller_0106,belleza,2024-07-04,120000.00,21500.00,COP
col_order_0005566,4,col_prod_00403,col_seller_0067,hogar,2024-07-07,193500.00,28100.00,COP
col_order_0005566,5,col_prod_00029,col_seller_0008,mascotas,2024-07-09,103200.00,25000.00,COP
col_order_0005567,1,col_prod_00292,col_seller_0049,mascotas,2025-01-06,91300.00,9400.00,COP
col_order_0005567,2,col_prod_00296,col_seller_0076,salud,2025-01-11,143600.00,16600.00,COP
col_order_0005567,3,col_prod_00497,col_seller_0028,moda,2025-01-07,139700.00,20600.00,COP
col_order_0005567,4,col_prod_00168,col_seller_0026,hogar,2025-01-11,158400.00,21100.00,COP
col_order_0005568,1,col_prod_00248,col_seller_0058,,2024-09-20,150300.00,20700.00,COP
col_order_0005568,2,col_prod_00360,col_seller_0044,moda,2024-09-22,98100.00,20600.00,COP
col_order_0005568,3,col_prod_00200,col_seller_0056,hogar,2024-09-20,204000.00,13900.00,COP
col_order_0005569,1,col_prod_00521,col_seller_0002,mercado,2024-10-21,61600.00,8700.00,COP
col_order_0005569,2,col_prod_00268,col_seller_0038,tecnologia,2024-10-21,4505400.00,74000.00,COP
col_order_0005569,3,col_prod_00151,col_seller_0030,libros,2024-10-19,70600.00,19000.00,COP
col_order_0005569,4,col_prod_00282,col_seller_0022,mercado,2024-10-18,71000.00,21300.00,COP
col_order_0005569,5,col_prod_00335,col_seller_0021,mercado,2024-10-18,81000.00,16500.00,COP
col_order_0005569,6,col_prod_00255,col_seller_0119,tecnologia,2024-10-20,334200.00,30900.00,COP
col_order_0005570,1,col_prod_00217,col_seller_0014,moda,2025-04-18,149900.00,15300.00,COP
col_order_0005571,1,col_prod_00136,col_seller_0063,deportes,2025-05-24,192400.00,25500.00,COP
col_order_0005572,1,col_prod_00236,col_seller_0025,juguetes,2025-07-18,115300.00,20800.00,COP
col_order_0005572,2,col_prod_00190,col_seller_0060,hogar,2025-07-18,169200.00,16500.00,COP
col_order_0005573,1,col_prod_00284,col_seller_0017,libros,2024-05-19,63800.00,13300.00,COP
col_order_0005574,1,col_prod_00030,col_seller_0034,moda,2024-08-01,142800.00,18800.00,COP
col_order_0005575,1,col_rare_prod_0004,col_seller_0012,moda,2025-07-08,148500.00,20100.00,COP
col_order_0005576,1,col_prod_00216,col_seller_0081,juguetes,2025-10-20,153400.00,9700.00,COP
col_order_0005576,2,col_prod_00540,col_seller_0055,belleza,2025-10-19,98700.00,17700.00,COP
col_order_0005577,1,col_prod_00382,col_seller_0099,moda,2024-05-08,113200.00,21500.00,COP
col_order_0005577,2,col_prod_00354,col_seller_0020,tecnologia,2024-05-10,283700.00,23800.00,COP
col_order_0005578,1,col_prod_00171,col_seller_0100,electrodomesticos,2024-01-16,611300.00,34500.00,COP
col_order_0005579,1,col_prod_00266,col_seller_0058,moda,2024-06-16,99100.00,20400.00,COP
col_order_0005579,2,col_prod_00434,col_seller_0079,deportes,2024-06-18,155800.00,14400.00,COP
col_order_0005579,3,col_prod_00188,col_seller_0098,celulares,2024-06-16,809300.00,34900.00,COP
col_order_0005581,1,col_prod_00143,col_seller_0112,hogar,2024-09-01,241300.00,12100.00,COP
col_order_0005583,1,col_prod_00373,col_seller_0081,salud,2025-03-27,123500.00,16800.00,COP
col_order_0005584,1,col_rare_prod_0025,col_seller_0022,tecnologia,2024-11-20,380600.00,32200.00,COP
col_order_0005585,1,col_prod_00119,col_seller_0082,mercado,2025-01-28,94500.00,10300.00,COP
col_order_0005586,1,col_prod_00381,col_seller_0003,tecnologia,2025-01-02,146700.00,11600.00,COP
col_order_0005586,2,col_prod_00506,col_seller_0021,moda,2025-01-04,156700.00,24200.00,COP
col_order_0005586,3,col_prod_00272,col_seller_0100,celulares,2025-01-02,413700.00,35500.00,COP
col_order_0005587,1,col_prod_00271,col_seller_0087,moda,2024-02-09,141800.00,13700.00,COP
col_order_0005588,1,col_prod_00554,col_seller_0074,mercado,2024-02-03,86500.00,11900.00,COP
col_order_0005589,1,col_prod_00170,col_seller_0050,mercado,2024-06-12,94800.00,,COP
col_order_0005589,2,col_prod_00584,col_seller_0072,libros,2024-06-10,73500.00,18400.00,COP
col_order_0005590,1,col_prod_00042,col_seller_0037,deportes,2025-07-14,89700.00,19100.00,COP
col_order_0005591,1,col_prod_00247,col_seller_0118,moda,2024-07-29,90000.00,14700.00,COP
col_order_0005592,1,col_prod_00471,col_seller_0004,libros,2025-03-17,67700.00,17600.00,COP
col_order_0005594,1,col_prod_00550,col_seller_0038,celulares,2024-01-19,610100.00,29300.00,COP
col_order_0005595,1,col_prod_00525,col_seller_0090,deportes,2025-05-17,113100.00,31400.00,COP
col_order_0005596,1,col_prod_00188,col_seller_0090,juguetes,2025-04-12,131400.00,16600.00,COP
col_order_0005597,1,col_prod_00132,col_seller_0044,deportes,2025-05-26,97300.00,8300.00,COP
col_order_0005598,1,col_prod_00567,col_seller_0022,hogar,2025-07-28,293800.00,17100.00,COP
col_order_0005599,1,col_prod_00432,col_seller_0044,hogar,2025-12-02,184500.00,25500.00,COP
col_order_0005600,1,col_prod_00365,col_seller_0043,juguetes,2025-06-21,121900.00,10300.00,COP
col_order_0005601,1,col_prod_00080,col_seller_0076,moda,2025-01-13,101300.00,17800.00,COP
col_order_0005602,1,col_prod_00367,col_seller_0111,electrodomesticos,2024-12-04,1385400.00,73800.00,COP
col_order_0005603,1,col_prod_00042,col_seller_0052,hogar,2024-07-19,237500.00,30000.00,COP
col_order_0005603,2,col_prod_00398,col_seller_0033,mercado,2024-07-20,85100.00,14800.00,COP
col_order_0005603,3,col_prod_00278,col_seller_0003,libros,2024-07-17,57700.00,8100.00,COP
col_order_0005604,1,col_prod_00397,col_seller_0010,hogar,2024-10-08,135300.00,22300.00,COP
col_order_0005605,1,col_prod_00323,col_seller_0015,mascotas,2025-01-10,140000.00,21500.00,COP
col_order_0005605,2,col_prod_00551,col_seller_0022,celulares,2025-01-11,620100.00,29600.00,COP
col_order_0005607,1,col_prod_00401,col_seller_0066,moda,2025-05-27,139800.00,14600.00,COP
col_order_0005608,1,col_prod_00563,col_seller_0038,hogar,2025-07-11,231900.00,25500.00,COP
col_order_0005609,1,col_prod_00281,col_seller_0038,deportes,2024-06-03,110200.00,15200.00,COP
col_order_0005609,2,col_prod_00519,col_seller_0074,belleza,2024-06-02,95300.00,13000.00,COP
col_order_0005610,1,col_prod_00571,col_seller_0097,deportes,2024-04-16,120100.00,18300.00,COP
col_order_0005611,1,col_prod_00502,col_seller_0065,tecnologia,2025-04-02,317100.00,18300.00,COP
col_order_0005611,2,col_prod_00288,col_seller_0009,tecnologia,2025-04-02,294100.00,19900.00,COP
col_order_0005611,3,col_prod_00397,col_seller_0019,belleza,2025-04-04,91400.00,7900.00,COP
col_order_0005612,1,col_prod_00561,col_seller_0082,mascotas,2025-06-22,89400.00,21300.00,COP
col_order_0005613,1,col_prod_00310,col_seller_0052,moda,2024-07-07,128400.00,30700.00,COP
col_order_0005614,1,col_prod_00040,col_seller_0025,moda,2025-02-04,133600.00,16600.00,COP
col_order_0005615,1,col_rare_prod_0006,col_seller_0034,mercado,2024-12-13,77600.00,11300.00,COP
col_order_0005616,1,col_prod_00496,col_seller_0078,libros,2024-06-05,68700.00,12200.00,COP
col_order_0005616,2,col_prod_00077,col_seller_0047,libros,2024-06-04,73900.00,18500.00,COP
col_order_0005616,3,col_prod_00220,col_seller_0050,tecnologia,2024-06-08,241600.00,23700.00,COP
col_order_0005617,1,col_prod_00433,col_seller_0097,celulares,2025-02-11,1052700.00,72900.00,COP
col_order_0005618,1,col_prod_00495,col_seller_0025,moda,2024-02-10,140700.00,15800.00,COP
col_order_0005618,2,col_prod_00356,col_seller_0120,mercado,2024-02-10,91200.00,18500.00,COP
col_order_0005618,3,col_prod_00063,col_seller_0101,belleza,2024-02-15,132100.00,17600.00,COP
col_order_0005619,1,col_prod_00378,col_seller_0020,deportes,2025-01-12,118900.00,18800.00,COP
col_order_0005620,1,col_prod_00460,col_seller_0076,juguetes,2024-05-13,115800.00,14100.00,COP
col_order_0005621,1,col_prod_00189,col_seller_0118,hogar,2024-09-22,202500.00,14800.00,COP
col_order_0005621,2,col_prod_00429,col_seller_0112,mercado,2024-09-21,104600.00,17800.00,COP
col_order_0005623,1,col_prod_00536,col_seller_0091,mercado,2024-08-14,82500.00,17200.00,COP
col_order_0005624,1,col_prod_00365,col_seller_0046,accesorios_moto,2025-07-01,132000.00,19900.00,COP
col_order_0005625,1,col_prod_00385,col_seller_0116,tecnologia,2024-07-07,333300.00,17600.00,COP
col_order_0005625,2,col_prod_00110,col_seller_0059,juguetes,2024-07-08,86800.00,20600.00,COP
col_order_0005625,3,col_prod_00502,col_seller_0022,salud,2024-07-06,96200.00,16000.00,COP
col_order_0005625,4,col_prod_00365,col_seller_0008,belleza,2024-07-07,72300.00,21600.00,COP
col_order_0005626,1,col_prod_00399,col_seller_0115,tecnologia,2025-06-03,240100.00,34400.00,COP
col_order_0005626,2,col_prod_00244,col_seller_0087,moda,2025-06-01,111400.00,20500.00,COP
col_order_0005627,1,col_prod_00390,col_seller_0027,moda,2025-12-13,92900.00,25800.00,COP
col_order_0005628,1,col_prod_00209,col_seller_0118,tecnologia,2024-06-05,613500.00,33600.00,COP
col_order_0005629,1,col_prod_00208,col_seller_0079,hogar,2025-03-25,225900.00,16800.00,COP
col_order_0005630,1,col_prod_00498,col_seller_0109,hogar,2024-03-30,192700.00,23900.00,COP
col_order_0005631,1,col_prod_00532,col_seller_0095,libros,2024-06-26,90600.00,12400.00,COP
col_order_0005632,1,col_prod_00441,col_seller_0114,moda,2025-02-06,151000.00,19400.00,COP
col_order_0005633,1,col_prod_00431,col_seller_0076,tecnologia,2025-01-26,525300.00,24300.00,COP
col_order_0005634,1,col_prod_00184,col_seller_0001,celulares,2024-03-18,700600.00,37200.00,COP
col_order_0005635,1,col_prod_00082,col_seller_0091,celulares,2025-01-03,440000.00,33500.00,COP
col_order_0005636,1,col_prod_00255,col_seller_0013,moda,2024-07-09,130400.00,17400.00,COP
col_order_0005636,2,col_prod_00477,col_seller_0079,juguetes,2024-07-05,118000.00,18600.00,COP
col_order_0005637,1,col_prod_00013,col_seller_0118,moda,2024-06-15,125600.00,13800.00,COP
col_order_0005638,1,col_prod_00458,col_seller_0097,belleza,2025-05-31,92400.00,9300.00,COP
col_order_0005639,1,col_prod_00474,col_seller_0034,moda,2025-08-11,85100.00,8900.00,COP
col_order_0005640,1,col_prod_00034,col_seller_0046,juguetes,2025-01-29,129400.00,18100.00,COP
col_order_0005640,2,col_prod_00329,col_seller_0028,mascotas,2025-02-02,76400.00,18000.00,COP
col_order_0005641,1,col_prod_00496,col_seller_0104,tecnologia,2025-04-27,323800.00,29400.00,COP
col_order_0005642,1,col_prod_00276,col_seller_0027,moda,2025-07-28,105400.00,8400.00,COP
col_order_0005643,1,col_prod_00248,col_seller_0052,moda,2025-10-23,101500.00,7200.00,COP
col_order_0005643,2,col_prod_00549,col_seller_0013,hogar,2025-10-23,249900.00,23500.00,COP
col_order_0005644,1,col_prod_00251,col_seller_0104,mercado,2024-05-03,83000.00,16600.00,COP
col_order_0005645,1,col_prod_00463,col_seller_0037,deportes,2025-06-14,133100.00,23000.00,COP
col_order_0005646,1,col_prod_00482,col_seller_0079,hogar,2024-03-31,160500.00,19800.00,COP
col_order_0005646,2,col_prod_00240,col_seller_0119,salud,2024-03-30,86100.00,24000.00,COP
col_order_0005646,3,col_prod_00179,col_seller_0011,belleza,2024-03-26,78300.00,17700.00,COP
col_order_0005646,4,col_prod_00147,col_seller_0092,mascotas,2024-03-29,137000.00,14400.00,COP
col_order_0005647,1,col_prod_00189,col_seller_0097,deportes,2024-07-02,175000.00,26000.00,COP
col_order_0005647,2,col_prod_00369,col_seller_0004,juguetes,2024-07-03,151800.00,15400.00,COP
col_order_0005647,3,col_prod_00107,col_seller_0111,libros,2024-07-05,57200.00,13900.00,COP
